chr	start	end	strand	target_id	gene_name	pval	qval	num_aggregated_transcripts	sum_mean_obs_counts
chr4	51843000	51916837	+	ENSG00000109184.15	DCUN1D4	0.991367296275377	0.999993256694946	15	61.0295970573481
chr8	123768439	123815452	+	ENSG00000176853.16	FAM91A1	0.991386230010079	0.999993256694946	8	39.1541054283845
chr17	82418318	82442645	+	ENSG00000169660.16	HEXD	0.991581909163061	0.999993256694946	15	57.2779697149815
chr19	21082159	21125270	+	ENSG00000160352.16	ZNF714	0.991623567711124	0.999993256694946	8	27.6604170764329
chr14	35278633	35317493	+	ENSG00000100902.11	PSMA6	0.99163611449757	0.999993256694946	10	36.2189654329703
chr7	134744252	134970729	+	ENSG00000122786.20	CALD1	0.991637956297889	0.999993256694946	20	93.9205408850981
chr3	98531978	98534681	+	ENSG00000154165.5	GPR15	0.991659124701757	0.999993256694946	1	3.04534658210538
chr11	23886135	23893557	+	ENSG00000277803.1	AC099842.1	0.99168663438009	0.999993256694946	1	2.14195345451186
chr3	15042460	15065317	-	ENSG00000131368.8	MRPS25	0.991720724413361	0.999993256694946	6	26.8141429273699
chr9	92882567	92899608	+	ENSG00000226668.5	AL136981.1	0.991728686451481	0.999993256694946	1	3.60852672073541
chr15	76059958	76229121	+	ENSG00000169758.13	TMEM266	0.991732318698146	0.999993256694946	5	13.6864243851573
chr15	38252836	38357249	+	ENSG00000166068.13	SPRED1	0.991736897366478	0.999993256694946	3	17.0192182628518
chr17	76274049	76307998	-	ENSG00000129646.14	QRICH2	0.991740941480229	0.999993256694946	4	15.1303119763845
chr9	99104038	99154192	+	ENSG00000106799.13	TGFBR1	0.991744174843688	0.999993256694946	8	40.3162535577027
chr15	76336773	76342475	+	ENSG00000159556.10	ISL2	0.991747688039737	0.999993256694946	1	1.99811807518282
chr2	199955317	200008540	+	ENSG00000162972.10	MAIP1	0.991761778543792	0.999993256694946	4	14.393865358474
chr20	57561080	57568121	+	ENSG00000124253.11	PCK1	0.9917845309276	0.999993256694946	1	2.98401074837359
chr2	227472152	227561214	+	ENSG00000173744.17	AGFG1	0.99183794864981	0.999993256694946	8	43.7173940028657
chr19	10086122	10093252	+	ENSG00000130813.18	SHFL	0.991849711163563	0.999993256694946	8	28.5838298560236
chr8	17224966	17246878	-	ENSG00000198791.12	CNOT7	0.991857677578206	0.999993256694946	12	49.7439158844955
chr14	54566117	54793315	+	ENSG00000020577.14	SAMD4A	0.991864975520988	0.999993256694946	10	38.9073608048702
chr11	8106056	8169055	-	ENSG00000166405.15	RIC3	0.991903310444089	0.999993256694946	10	47.9804436037916
chr17	36948954	37056871	+	ENSG00000275700.5	AATF	0.991913204833626	0.999993256694946	4	10.5142332194483
chr1	109279556	109283186	-	ENSG00000134222.16	PSRC1	0.991955819520428	0.999993256694946	6	12.0244724671708
chr17	38705273	38729795	+	ENSG00000275023.5	MLLT6	0.992002305474795	0.999993256694946	9	38.3509374294839
chrX	9725346	9786297	-	ENSG00000101850.13	GPR143	0.992071201527721	0.999993256694946	3	8.80765110142
chr7	101287482	101289771	-	ENSG00000214252.4	AZGP1P2	0.992123576681799	0.999993256694946	1	3.45775936783303
chr22	50529710	50532580	-	ENSG00000177989.13	ODF3B	0.992170005699588	0.999993256694946	6	18.1980776781332
chr12	68686951	68745809	+	ENSG00000111581.10	NUP107	0.992179653548674	0.999993256694946	10	40.604906012909
chr11	44260440	44310139	-	ENSG00000052850.8	ALX4	0.992195448687286	0.999993256694946	1	2.89480628620019
chr11	31509755	31790324	+	ENSG00000109911.19	ELP4	0.992196313444486	0.999993256694946	21	82.0324217939263
chr6	70412941	70561174	+	ENSG00000082269.16	FAM135A	0.992232361679461	0.999993256694946	16	87.9106663081343
chr17	79074939	79088599	+	ENSG00000167280.16	ENGASE	0.992261018450748	0.999993256694946	7	29.2491643163502
chr20	45833799	45843276	+	ENSG00000124104.19	SNX21	0.992269755677964	0.999993256694946	7	29.506256118567
chr7	117275451	117323152	-	ENSG00000105989.10	WNT2	0.992336222905541	0.999993256694946	2	6.29378566997767
chr2	85602856	85649283	+	ENSG00000168883.20	USP39	0.992338796565886	0.999993256694946	12	44.2626968439804
chr7	24796540	24981634	-	ENSG00000070882.13	OSBPL3	0.992339470458266	0.999993256694946	5	14.354112148104
chr10	44370165	44386493	-	ENSG00000107562.16	CXCL12	0.99234478925275	0.999993256694946	3	16.7576526893092
chr7	155644451	155781485	+	ENSG00000184863.11	RBM33	0.992352601659859	0.999993256694946	9	50.8526368146238
chr18	3066807	3220108	-	ENSG00000101605.12	MYOM1	0.992358020708703	0.999993256694946	5	19.1534393404299
chr16	80828736	81006894	-	ENSG00000286221.1	AC009070.1	0.99236544909466	0.999993256694946	6	26.0753468804184
chr15	74836118	74843346	-	ENSG00000140474.14	AC091230.1	0.992371999262019	0.999993256694946	16	46.8889899183387
chr4	55948871	56033361	+	ENSG00000174799.11	CEP135	0.992455833739644	0.999993256694946	3	13.9947651716897
chr15	32718004	32745106	+	ENSG00000166923.12	GREM1	0.992466055870192	0.999993256694946	2	8.00189878584328
chr20	35701347	35742312	-	ENSG00000131051.24	RBM39	0.992466943802117	0.999993256694946	38	181.7892004064
chr3	183487551	183555706	-	ENSG00000172578.12	KLHL6	0.992546546381049	0.999993256694946	4	18.2446054975849
chr9	136401922	136410614	-	ENSG00000165689.17	ENTR1	0.992559180079198	0.999993256694946	10	39.3957340555542
chr2	94861362	94862667	+	ENSG00000278631.1	SOWAHCP5	0.992589077272839	0.999993256694946	1	2.42152352228187
chr4	56338287	56387508	-	ENSG00000157426.14	AASDH	0.992603643183897	0.999993256694946	10	41.4680550954325
chr16	67987394	68000586	-	ENSG00000167261.14	DPEP2	0.992629701592003	0.999993256694946	4	10.3004998286994
chr22	36510855	36529184	-	ENSG00000100353.18	EIF3D	0.992632931132113	0.999993256694946	12	45.3826694500679
chr7	140293693	140404433	-	ENSG00000157800.18	SLC37A3	0.992653934419757	0.999993256694946	20	70.0288830139493
chr14	24290598	24299780	-	ENSG00000157379.14	DHRS1	0.992670947964068	0.999993256694946	6	20.6398817123688
chr19	47608196	47703277	+	ENSG00000063169.10	BICRA	0.992697976982537	0.999993256694946	4	18.1591769315616
chr9	62838824	62844276	+	ENSG00000184523.4	PTGER4P2	0.992717197505464	0.999993256694946	1	1.59631030418602
chr4	48135783	48269838	-	ENSG00000135605.13	TEC	0.992734097975426	0.999993256694946	4	14.2263834380558
chr22	23980058	23983915	+	ENSG00000099984.11	GSTT2	0.992765087583117	0.999993256694946	1	2.37649383841413
chr9	131096476	131123152	+	ENSG00000126878.13	AIF1L	0.99282490736163	0.999993256694946	7	20.487413993855
chr17	4940008	4945222	+	ENSG00000108523.16	RNF167	0.99286977321778	0.999993256694946	12	41.8617454880658
chr14	91060333	91225632	+	ENSG00000133943.20	DGLUCY	0.992907842624373	0.999993256694946	26	84.1599350863898
chr14	22773222	22829820	-	ENSG00000155465.18	SLC7A7	0.992927465508709	0.999993256694946	7	17.9503180973495
chr13	44432143	44577147	-	ENSG00000102804.15	TSC22D1	0.9929293997523	0.999993256694946	13	79.3821236222018
chr6	113933028	114011308	-	ENSG00000196591.12	HDAC2	0.992998270724091	0.999993256694946	13	58.1390213651744
chr1	93561741	93847150	-	ENSG00000137936.18	BCAR3	0.993035910108534	0.999993256694946	10	35.3477788228892
chr5	146084313	146105577	-	ENSG00000173261.9	PLAC8L1	0.993092530680276	0.999993256694946	1	4.18480947209427
chr17	8039034	8049134	+	ENSG00000179593.16	ALOX15B	0.993093043910266	0.999993256694946	4	19.3613353192671
chr7	134442356	134459284	-	ENSG00000085662.14	AKR1B1	0.993096820975595	0.999993256694946	4	12.9058768533451
chr14	24209583	24213869	-	ENSG00000254505.10	CHMP4A	0.993169177674198	0.999993256694946	7	26.7215276750216
chr19	16661139	16690023	+	ENSG00000072954.7	TMEM38A	0.993189096334166	0.999993256694946	2	9.95994659478196
chr9	111549722	111599893	-	ENSG00000106853.20	PTGR1	0.993218664805834	0.999993256694946	7	37.4061371594641
chr7	20134655	20217404	-	ENSG00000183742.13	MACC1	0.993252398512645	0.999993256694946	3	7.66821707577503
chr19	38730187	38769904	-	ENSG00000182472.9	CAPN12	0.993283014832896	0.999993256694946	3	6.22585379815951
chr1	16014028	16019594	-	ENSG00000173641.17	HSPB7	0.993287139859311	0.999993256694946	4	14.320573932997
chr16	55509072	55586666	+	ENSG00000087253.13	LPCAT2	0.993301718189184	0.999993256694946	5	21.0981356132831
chr16	10866222	10943021	+	ENSG00000179583.19	CIITA	0.99330448837309	0.999993256694946	14	43.0575318234368
chr15	26866911	26949208	+	ENSG00000186297.12	GABRA5	0.993323666688419	0.999993256694946	1	1.25673269385256
chr2	27032910	27041694	+	ENSG00000119777.20	TMEM214	0.993324993989497	0.999993256694946	13	48.1071763054241
chr12	49636499	49708165	-	ENSG00000161791.14	FMNL3	0.993327429647037	0.999993256694946	6	25.0428809949941
chrX	1268800	1310381	+	ENSG00000198223.16	CSF2RA	0.993331848403606	0.999993256694946	9	27.6200506854032
chr14	102139503	102224847	+	ENSG00000140153.17	WDR20	0.993335214875772	0.999993256694946	17	58.914774108973
chr17	29589769	29614761	+	ENSG00000198720.13	ANKRD13B	0.993352730439638	0.999993256694946	7	14.9330361740571
chr11	31369840	31432835	+	ENSG00000170946.15	DNAJC24	0.9933837865745	0.999993256694946	10	38.3472445689387
chr8	22114419	22133384	-	ENSG00000168453.15	HR	0.993391285536509	0.999993256694946	4	12.1821378855744
chr5	122775079	122834543	+	ENSG00000205302.7	SNX2	0.993394457467466	0.999993256694946	12	60.5752391138979
chr11	44095673	44251981	+	ENSG00000151348.14	EXT2	0.993400862151565	0.999993256694946	7	29.7009448980118
chr4	112285509	112442621	+	ENSG00000073331.18	ALPK1	0.993404480481005	0.999993256694946	13	50.5458759108784
chr22	33162226	33922841	-	ENSG00000133424.20	LARGE1	0.993405097052269	0.999993256694946	8	33.2269015282924
chr1	3772761	3775982	+	ENSG00000235169.8	SMIM1	0.993457940943826	0.999993256694946	4	11.4516874404464
chr12	27780048	27803040	+	ENSG00000087448.11	KLHL42	0.99346762240097	0.999993256694946	5	25.2551643089271
chr10	12129637	12169961	+	ENSG00000065665.21	SEC61A2	0.993477219477988	0.999993256694946	9	29.0928788900084
chr13	19823482	19863649	-	ENSG00000132950.19	ZMYM5	0.99347887721009	0.999993256694946	6	28.0918874993633
chr1	75786197	75795086	+	ENSG00000137955.16	RABGGTB	0.993525211565409	0.999993256694946	13	53.7037535324752
chr3	42600655	42648735	+	ENSG00000114857.18	NKTR	0.993549923818293	0.999993256694946	16	83.1822053915219
chr2	42048021	42058517	+	ENSG00000162878.13	PKDCC	0.993593597155615	0.999993256694946	9	33.5687412605366
chr1	47074778	47075979	-	ENSG00000225154.2	AL450996.1	0.993610489619441	0.999993256694946	1	1.52444660492647
chr5	145858521	145937126	-	ENSG00000204928.2	GRXCR2	0.993620764030497	0.999993256694946	2	4.08804919799728
chr19	51022216	51028039	-	ENSG00000167757.14	KLK11	0.993658457345489	0.999993256694946	10	38.4700299798153
chr3	44874608	44914990	+	ENSG00000163810.12	TGM4	0.993698359808102	0.999993256694946	3	5.68453111417702
chrX	154348524	154374638	-	ENSG00000196924.18	FLNA	0.993720280665268	0.999993256694946	16	87.9058518637045
chr3	192139395	192767764	-	ENSG00000114279.13	FGF12	0.993742656826876	0.999993256694946	5	14.7488980244409
chr5	141636950	141641064	+	ENSG00000164620.9	RELL2	0.993748080617164	0.999993256694946	5	15.1916884837204
chr5	139396563	139404088	-	ENSG00000170469.10	SPATA24	0.993773521940228	0.999993256694946	4	10.7205714630496
chr17	75776434	75785893	-	ENSG00000132475.10	H3-3B	0.993801652713904	0.999993256694946	12	58.4248892468521
chr6	139371807	139374648	-	ENSG00000164442.10	CITED2	0.993815239308034	0.999993256694946	4	26.0378303900293
chrX	21372801	21654695	+	ENSG00000149970.16	CNKSR2	0.99383754792533	0.999993256694946	19	55.0781381590905
chr4	168497052	168928457	+	ENSG00000129116.19	PALLD	0.993852751667401	0.999993256694946	15	68.6290513145115
chr14	93718298	93788485	-	ENSG00000175785.13	PRIMA1	0.993911102023849	0.999993256694946	1	3.80325542891848
chr6	106629578	106668417	+	ENSG00000130348.11	QRSL1	0.993918208215215	0.999993256694946	3	14.5140695205762
chr1	225486835	225653142	-	ENSG00000154380.17	ENAH	0.993984712864415	0.999993256694946	9	55.0674706344563
chr2	203328239	203447728	+	ENSG00000138443.16	ABI2	0.994031904010397	0.999993256694946	17	64.4476241524099
chr11	66421004	66426707	+	ENSG00000174576.10	NPAS4	0.994084005296762	0.999993256694946	3	5.62759425518219
chr13	110305812	110513209	+	ENSG00000134871.19	COL4A2	0.994128717345106	0.999993256694946	13	52.070250737136
chr8	120445400	120542133	+	ENSG00000172167.8	MTBP	0.994168744412519	0.999993256694946	4	16.5541775956288
chr19	20340269	20424969	-	ENSG00000231205.11	ZNF826P	0.994177989713823	0.999993256694946	5	18.9427358780892
chr12	14767999	14771131	-	ENSG00000197837.3	H4-16	0.994196222327197	0.999993256694946	6	25.7269378460199
chr20	31605283	31606515	+	ENSG00000125968.9	ID1	0.994235693055778	0.999993256694946	2	12.848661605306
chr6	110099819	110180004	-	ENSG00000112290.13	WASF1	0.994272926354934	0.999993256694946	8	23.3351510450215
chrX	54192823	54358642	-	ENSG00000196632.10	WNK3	0.994301293015481	0.999993256694946	4	15.7269899252925
chr15	57591908	57714745	+	ENSG00000137878.17	GCOM1	0.994313939254664	0.999993256694946	7	21.0798082522006
chr1	232983435	233295725	-	ENSG00000135749.19	PCNX2	0.994350095690508	0.999993256694946	18	61.7051003851651
chr4	76949703	77040384	+	ENSG00000138758.11	SEPTIN11	0.994366094456518	0.999993256694946	13	49.4547907424686
chr12	16347142	16609259	+	ENSG00000008394.13	MGST1	0.994380498704514	0.999993256694946	17	58.5433249243945
chr5	55625845	55773194	-	ENSG00000177058.12	SLC38A9	0.994400381979015	0.999993256694946	18	65.2220006218211
chr17	19904302	19978343	-	ENSG00000108599.15	AKAP10	0.994509101106279	0.999993256694946	9	35.2745636071015
chr4	144831908	145098541	-	ENSG00000164162.14	ANAPC10	0.994519414743822	0.999993256694946	11	41.0956616496777
chr17	7101322	7115700	-	ENSG00000161944.16	ASGR2	0.994538366846637	0.999993256694946	1	1.13650673541744
chr2	24943636	24972094	-	ENSG00000115137.12	DNAJC27	0.994564354027924	0.999993256694946	6	19.705920309773
chr1	186671791	186680423	-	ENSG00000073756.12	PTGS2	0.994572851826205	0.999993256694946	3	19.5351431727528
chr14	18967434	19003752	+	ENSG00000222036.8	POTEM	0.994582404843703	0.999993256694946	2	15.1569019098013
chr4	165207561	165323156	+	ENSG00000109466.14	KLHL2	0.994583989654308	0.999993256694946	9	37.3920000772579
chr5	7851186	7906025	+	ENSG00000124275.15	MTRR	0.994626083379743	0.999993256694946	19	62.9142878082475
chr5	141213919	141218979	+	ENSG00000187372.11	PCDHB13	0.994651259476099	0.999993256694946	1	7.00076209636535
chr1	224434660	224740554	+	ENSG00000143786.8	CNIH3	0.994681634659749	0.999993256694946	7	20.0296732098562
chr2	201620184	201643570	-	ENSG00000155755.19	TMEM237	0.994726094958222	0.999993256694946	12	46.5217999003854
chr8	78760142	78762431	-	ENSG00000253919.1	THAP12P7	0.994783741300754	0.999993256694946	1	3.91215676428782
chr12	752579	911452	+	ENSG00000060237.17	WNK1	0.994851627824568	0.999993256694946	20	100.253230764947
chr14	63204114	63293508	+	ENSG00000126785.13	RHOJ	0.994858060745935	0.999993256694946	3	11.992701363859
chr7	129830732	129952960	-	ENSG00000186591.13	UBE2H	0.994869014841103	0.999993256694946	9	41.182022228715
chr1	235661041	235883640	-	ENSG00000143669.14	LYST	0.994882057769552	0.999993256694946	10	42.1292263779527
chr5	79991311	80083287	+	ENSG00000113296.14	THBS4	0.994961966306394	0.999993256694946	5	23.5702066338222
chr19	5842888	5851474	-	ENSG00000171124.13	FUT3	0.995009333822587	0.999993256694946	2	4.20965165814474
chr19	10836575	10869790	+	ENSG00000214212.9	C19orf38	0.995026340963349	0.999993256694946	2	5.24875795624199
chr22	38111495	38214778	-	ENSG00000184381.20	PLA2G6	0.99507428408253	0.999993256694946	16	46.6950940710856
chr17	30194319	30236002	-	ENSG00000108576.10	SLC6A4	0.995104735867594	0.999993256694946	1	2.70111361228589
chr1	81306160	81992436	+	ENSG00000117114.19	ADGRL2	0.995113498970738	0.999993256694946	14	64.1620960245459
chr6	165327287	165988078	-	ENSG00000112541.15	PDE10A	0.995119107849706	0.999993256694946	15	56.5281931493148
chr5	157460019	157474717	+	ENSG00000172548.14	NIPAL4	0.995257433547676	0.999993256694946	2	5.15631903186687
chr14	59460363	59484408	-	ENSG00000126790.12	L3HYPDH	0.995262698977085	0.999993256694946	9	39.5887266644598
chr14	102224500	102305190	-	ENSG00000080823.23	MOK	0.995265621180036	0.999993256694946	22	59.9335150682248
chr9	83739425	83829516	-	ENSG00000165113.13	GKAP1	0.995318194294138	0.999993256694946	6	24.7438030048873
chr5	77210449	77429807	+	ENSG00000113231.13	PDE8B	0.995330343912982	0.999993256694946	8	32.6638733943176
chr5	177809407	177950732	+	ENSG00000170089.15	AC106795.1	0.995380569485878	0.999993256694946	5	17.4429996806946
chr19	5912339	5916211	+	ENSG00000105519.17	CAPS	0.9953816462897	0.999993256694946	4	15.4878389797144
chrY	2881683	2890551	-	ENSG00000227289.2	HSFY3P	0.99538345911043	0.999993256694946	1	5.1652663748284
chr14	105248490	105251093	+	ENSG00000184887.13	BTBD6	0.995384420669171	0.999993256694946	5	22.2550236395872
chr7	99558406	99576453	+	ENSG00000197343.11	ZNF655	0.995408688984711	0.999993256694946	15	61.3909790795317
chr16	69118010	69132151	-	ENSG00000286140.1	DERPC	0.995412465604095	0.999993256694946	2	12.1083956604165
chr17	3636459	3661542	+	ENSG00000040531.15	CTNS	0.995443271654294	0.999993256694946	5	10.1270089670031
chr14	74084796	74201235	+	ENSG00000205659.10	LIN52	0.995447391390759	0.999993256694946	4	16.6921400209489
chr21	37365573	37526358	+	ENSG00000157540.21	DYRK1A	0.995450316492781	0.999993256694946	17	89.8277336620885
chr11	12094008	12359144	+	ENSG00000133816.15	MICAL2	0.995453803169397	0.999993256694946	30	110.378572179203
chr14	85530144	85654428	+	ENSG00000185070.11	FLRT2	0.995501633119084	0.999993256694946	7	30.530685217506
chr17	47117703	47189422	-	ENSG00000004897.12	CDC27	0.995502098019843	0.999993256694946	15	61.0890507177258
chr2	72175984	72826041	-	ENSG00000144036.15	EXOC6B	0.995510209126038	0.999993256694946	9	39.4598280669589
chr3	148985868	148987668	-	ENSG00000241627.3	UBQLN4P1	0.995521007929654	0.999993256694946	1	2.05911310246194
chr11	405716	417455	-	ENSG00000185187.13	SIGIRR	0.995522945546879	0.999993256694946	13	42.1733474620209
chr19	21142024	21196053	+	ENSG00000196705.8	ZNF431	0.995524420448457	0.999993256694946	6	25.7869567814012
chrX	72329516	72573101	-	ENSG00000147099.21	HDAC8	0.995566394007674	0.999993256694946	29	96.6536425315337
chr11	67289300	67302485	+	ENSG00000172932.15	ANKRD13D	0.995602139205369	0.999993256694946	10	30.5510265060069
chr5	177519789	177554563	-	ENSG00000146067.16	FAM193B	0.995631220164988	0.999993256694946	16	61.8128262830922
chr6	118460772	118710075	-	ENSG00000111860.14	CEP85L	0.995635015147737	0.999993256694946	10	33.4357912344777
chr22	37282027	37315341	+	ENSG00000100055.21	CYTH4	0.995645723816926	0.999993256694946	8	25.507793960939
chr8	23243637	23262000	+	ENSG00000147457.14	CHMP7	0.995704734526928	0.999993256694946	8	32.1625879523918
chr5	177022696	177081189	+	ENSG00000113761.12	ZNF346	0.995712320813562	0.999993256694946	7	29.0481725155705
chr1	46370586	46370955	+	ENSG00000225779.1	AL122001.1	0.995768947879403	0.999993256694946	1	1.98937553067504
chr1	91949371	92014426	+	ENSG00000137948.18	BRDT	0.995779821246396	0.999993256694946	1	1.56078903620955
chr14	31334312	31457441	-	ENSG00000203546.7	AL139353.1	0.995807402896536	0.999993256694946	2	11.0023713373347
chr19	17719242	17734513	+	ENSG00000130479.11	MAP1S	0.995816147405753	0.999993256694946	11	27.0960335460685
chr19	45407333	45478828	-	ENSG00000012061.15	ERCC1	0.995834060315994	0.999993256694946	13	58.3921238877134
