chr	start	end	strand	gene_id	gene_name
chr19	44473928	44475928	-	ENSG00000167384.10	ZNF180
chr19	45666721	45668721	+	ENSG00000010310.9	GIPR
chr19	46018653	46020653	-	ENSG00000008438.5	PGLYRP1
chr19	46026148	46028148	+	ENSG00000268401.2	AC007785.3
chr19	46039248	46041248	-	ENSG00000204869.8	IGFL4
chr19	46248894	46250894	-	ENSG00000277748.1	AC006262.4
chr19	46259920	46261920	-	ENSG00000268238.1	IGFL1P2
chr19	46390015	46392015	-	ENSG00000269151.1	AC007193.3
chr19	46409829	46411829	-	ENSG00000169515.8	CCDC8
chr19	46480296	46482296	-	ENSG00000230510.6	PPP5D1
chr19	46486406	46488406	-	ENSG00000204851.7	PNMA8B
chr19	46493008	46495008	+	ENSG00000204850.4	AC011484.1
chr19	46647051	46649051	-	ENSG00000197380.11	DACT3
chr19	46744546	46746546	+	ENSG00000181027.11	FKRP
chr19	46837636	46839636	-	ENSG00000042753.11	AP2S1
chr19	46859497	46861497	+	ENSG00000160007.19	ARHGAP35
chr19	47288523	47290523	+	ENSG00000197405.8	C5AR1
chr19	47520185	47522185	-	ENSG00000118156.12	ZNF541
chr19	47711922	47713922	+	ENSG00000024422.12	EHD2
chr19	48362867	48364867	+	ENSG00000105467.9	SYNGR4
chr19	48484771	48486771	-	ENSG00000142235.11	LMTK3
chr19	48600310	48602310	-	ENSG00000105523.3	FAM83E
chr19	48605242	48607242	+	ENSG00000177202.3	SPACA4
chr19	49079832	49081832	+	ENSG00000265675.2	RN7SL708P
chr19	49083919	49085919	+	ENSG00000104852.15	SNRNP70
chr19	49488465	49490465	+	ENSG00000201675.1	SNORD32A
chr19	49489115	49491115	+	ENSG00000199631.1	SNORD33
chr19	49489404	49491404	+	ENSG00000202503.1	SNORD34
chr19	49489675	49491675	+	ENSG00000200259.1	SNORD35A
chr19	49494865	49496865	+	ENSG00000142534.7	RPS11
chr19	49496220	49498220	+	ENSG00000200530.1	SNORD35B
chr19	49500285	49502285	-	ENSG00000207782.3	MIR150
chr19	49501932	49503932	-	ENSG00000268681.1	COX6CP7
chr19	49505316	49507316	+	ENSG00000104870.13	FCGRT
chr19	49659069	49661069	-	ENSG00000126456.16	IRF3
chr19	49663642	49665642	+	ENSG00000126453.9	BCL2L12
chr19	49674286	49676286	+	ENSG00000126457.21	PRMT1
chr19	50357977	50359977	-	ENSG00000131400.8	NAPSA
chr19	50365380	50367380	-	ENSG00000269392.1	AC008655.2
chr19	50474900	50476900	+	ENSG00000161671.16	EMC10
chr19	50479619	50481619	-	ENSG00000268854.1	AC020909.3
chr19	50554870	50556870	-	ENSG00000268231.1	AC008743.1
chr19	50768964	50770964	+	ENSG00000142511.4	GPR32
chr19	50775641	50777641	-	ENSG00000261341.6	AC010325.1
chr19	50788915	50790915	+	ENSG00000142513.6	ACP4
chr19	50792185	50794185	-	ENSG00000268375.1	AC010325.2
chr19	50797204	50799204	-	ENSG00000167747.14	C19orf48
chr19	50798532	50800532	-	ENSG00000221381.1	SNORD88B
chr19	50798942	50800942	-	ENSG00000221241.1	SNORD88A
chr19	50926579	50928579	-	ENSG00000228674.4	PPIAP59
chr19	51097106	51099106	-	ENSG00000142544.7	CTU1
chr19	54029912	54031912	+	ENSG00000276206.1	AC012314.9
chr19	55114920	55116920	+	ENSG00000287170.1	AC010327.8
chr19	55118750	55120750	-	ENSG00000267507.1	AC010327.3
chr19	55122725	55124725	-	ENSG00000275863.1	MIR7975
chr19	55132198	55134198	-	ENSG00000105048.17	TNNT1
chr19	55428240	55430240	-	ENSG00000187902.11	SHISA7
chr19	55462502	55464502	-	ENSG00000283567.1	C19orf85
chr19	55466938	55468938	-	ENSG00000279063.1	AC008735.5
chr19	55611990	55613990	-	ENSG00000276488.1	AC008735.4
chr19	55620241	55622241	-	ENSG00000179922.6	ZNF784
chr19	55633516	55635516	+	ENSG00000213015.9	ZNF580
chr19	55633959	55635959	+	ENSG00000171425.10	ZNF581
chr19	55639562	55641562	+	ENSG00000173581.8	CCDC106
chr19	56086866	56088866	-	ENSG00000142409.6	ZNF787
chr19	56174508	56176508	+	ENSG00000197487.9	GALP
chr19	56319290	56321290	-	ENSG00000266907.1	AC006116.2
chr19	56337788	56339788	-	ENSG00000267145.1	AC006116.4
chr19	56341932	56343932	-	ENSG00000266932.1	AC006116.3
chr19	56346581	56348581	-	ENSG00000267429.1	AC006116.7
chr19	57745315	57747315	+	ENSG00000152443.13	ZNF776
chr19	58154364	58156364	+	ENSG00000286632.1	AC008751.3
chr20	361335	363335	+	ENSG00000101255.11	TRIB3
chr20	957952	959952	-	ENSG00000101282.9	RSPO4
chr20	1111740	1113740	+	ENSG00000125818.18	PSMF1
chr20	1201954	1203954	+	ENSG00000215595.2	C20orf202
chr20	1224556	1226556	+	ENSG00000244588.5	RAD21L1
chr20	1309409	1311409	-	ENSG00000125775.15	SDCBP2
chr20	1317071	1319071	-	ENSG00000274322.1	AL136531.2
chr20	1319210	1321210	+	ENSG00000280162.1	AL136531.3
chr20	1441662	1443662	-	ENSG00000088833.17	NSFL1C
chr20	1978257	1980257	-	ENSG00000101327.9	PDYN
chr20	2192574	2194574	+	ENSG00000287213.1	AL121899.3
chr20	2206183	2208183	-	ENSG00000287561.1	AL121899.4
chr20	2205717	2207717	+	ENSG00000226644.5	AL121899.1
chr20	2205828	2207828	+	ENSG00000286022.1	AL121899.2
chr20	2379401	2381401	+	ENSG00000166948.10	TGM6
chr20	2452510	2454510	-	ENSG00000207305.1	AL049650.1
chr20	2651093	2653093	+	ENSG00000101361.17	NOP56
chr20	2651277	2653277	+	ENSG00000284481.1	MIR1292
chr20	2652712	2654712	+	ENSG00000221116.1	SNORD110
chr20	2653567	2655567	+	ENSG00000271798.1	SNORA51
chr20	2654597	2656597	+	ENSG00000212498.1	SNORD86
chr20	2655124	2657124	+	ENSG00000229686.1	SNORD56
chr20	2655439	2657439	+	ENSG00000226572.1	SNORD57
chr20	2657895	2659895	-	ENSG00000101365.21	IDH3B
chr20	2839203	2841203	+	ENSG00000215305.10	VPS16
chr20	2862684	2864684	+	ENSG00000132670.20	PTPRA
chr20	3686470	3688470	-	ENSG00000088827.12	SIGLEC1
chr20	3777004	3779004	-	ENSG00000101222.12	SPEF1
chr20	3887739	3889739	-	ENSG00000229539.1	AL353194.1
chr20	3887339	3889339	+	ENSG00000125779.22	PANK2
chr20	4069652	4071652	-	ENSG00000205300.3	AL356414.1
chr20	4119480	4121480	+	ENSG00000088826.18	SMOX
chr20	4590493	4592493	-	ENSG00000228210.1	AL121916.1
chr20	4720409	4722409	+	ENSG00000171864.5	PRND
chr20	4730779	4732779	-	ENSG00000180259.10	PRNT
chr20	4735169	4737169	-	ENSG00000231071.1	AL133396.1
chr20	4759800	4761800	+	ENSG00000278595.1	AL133396.2
chr20	5097887	5099887	-	ENSG00000212536.1	RNA5SP474
chr20	5531378	5533378	+	ENSG00000225831.1	RPS18P1
chr20	5532128	5534128	+	ENSG00000235820.1	AL109935.1
chr20	5543939	5545939	-	ENSG00000125772.14	GPCPD1
chr20	5547340	5549340	+	ENSG00000233578.1	EIF4EP1
chr20	5927585	5929585	-	ENSG00000215589.3	KANK1P1
chr20	5936728	5938728	-	ENSG00000089195.15	TRMT6
chr20	5949152	5951152	+	ENSG00000125885.13	MCM8
chr20	5949449	5951449	+	ENSG00000286235.1	AL035461.4
chr20	5998918	6000918	+	ENSG00000275632.1	AL035461.3
chr20	6000233	6002233	+	ENSG00000263755.2	RN7SL498P
chr20	6004593	6006593	+	ENSG00000088766.12	CRLS1
chr20	6065466	6067466	-	ENSG00000278192.1	AL118505.1
chr20	6074345	6076345	-	ENSG00000101311.15	FERMT1
chr20	9984588	9986588	+	ENSG00000243961.2	PARAL1
chr20	9984626	9986626	+	ENSG00000132623.16	ANKEF1
chr20	10400509	10402509	-	ENSG00000125863.20	MKKS
chr20	10413020	10415020	-	ENSG00000285508.1	AL034430.1
chr20	10420046	10422046	-	ENSG00000285723.1	AL034430.2
chr20	10649136	10651136	-	ENSG00000273745.1	MIR6870
chr20	10671195	10673195	+	ENSG00000270792.6	AL050403.2
chr20	10695449	10697449	+	ENSG00000224961.3	LINC01752
chr20	11233670	11235670	-	ENSG00000230990.2	AL049649.1
chr20	11535906	11537906	-	ENSG00000282478.1	AL109837.2
chr20	12934377	12936377	-	ENSG00000269931.2	AL078623.1
chr20	12934762	12936762	+	ENSG00000286087.1	AL133331.1
chr20	12948788	12950788	+	ENSG00000234265.2	LINC01723
chr20	14350820	14352820	+	ENSG00000199570.1	RNU6-228P
chr20	17493405	17495405	-	ENSG00000125864.14	BFSP1
chr20	17515343	17517343	+	ENSG00000232333.1	RPS27AP2
chr20	17613178	17615178	-	ENSG00000125844.16	RRBP1
chr20	17886863	17888863	-	ENSG00000233625.1	AL035045.1
chr20	17902262	17904262	+	ENSG00000212555.1	RNU6-192P
chr20	18286783	18288783	+	ENSG00000125846.15	ZNF133
chr20	18288843	18290843	-	ENSG00000230010.2	AL049646.1
chr20	18610547	18612547	-	ENSG00000221806.1	RNU6ATAC34P
chr20	18642282	18644282	-	ENSG00000232136.2	DUXAP7
chr20	19208152	19210152	-	ENSG00000287430.1	AL136090.2
chr20	19211142	19213142	+	ENSG00000185052.12	SLC24A3
chr20	19212352	19214352	-	ENSG00000235996.1	AL136090.1
chr20	19692709	19694709	-	ENSG00000232675.7	AL121830.1
chr20	20015810	20017810	+	ENSG00000173418.12	NAA20
chr20	20093901	20095901	-	ENSG00000241054.1	AL035454.1
chr20	20362191	20364191	+	ENSG00000280229.1	AL161658.1
chr20	20366604	20368604	+	ENSG00000173404.5	INSM1
chr20	20658210	20660210	+	ENSG00000213384.2	EIF4E2P1
chr20	20853621	20855621	-	ENSG00000225803.1	MRPS11P1
chr20	21487744	21489744	-	ENSG00000226405.1	AL133325.1
chr20	21498761	21500761	-	ENSG00000278041.1	AL133325.3
chr20	21499895	21501895	+	ENSG00000227693.1	GSTM3P1
chr20	21510517	21512517	-	ENSG00000125820.6	NKX2-2
chr20	21509947	21511947	+	ENSG00000258197.1	NKX2-2-AS1
chr20	21568476	21570476	+	ENSG00000279082.4	LINC01727
chr20	21610287	21612287	-	ENSG00000280350.1	LINC01726
chr20	21613478	21615478	+	ENSG00000278410.1	AL121590.1
chr20	21704159	21706159	+	ENSG00000125813.13	PAX1
chr20	22262565	22264565	-	ENSG00000225321.2	LINC01427
chr20	22343193	22345193	-	ENSG00000270838.1	AL121912.1
chr20	22580505	22582505	-	ENSG00000125798.14	FOXA2
chr20	22587022	22589022	-	ENSG00000237396.1	LNCNEF
chr20	22683458	22685458	+	ENSG00000283072.3	AL158175.1
chr20	23029363	23031363	+	ENSG00000234646.7	AL049651.2
chr20	23033886	23035886	+	ENSG00000132671.5	SSTR4
chr20	23045133	23047133	-	ENSG00000178726.7	THBD
chr20	23320458	23322458	-	ENSG00000277901.1	AL390037.1
chr20	23346441	23348441	-	ENSG00000234832.1	NXT1-AS1
chr20	23349291	23351291	+	ENSG00000132661.4	NXT1
chr20	23438185	23440185	+	ENSG00000125823.12	CSTL1
chr20	23449903	23451903	-	ENSG00000125831.10	CST11
chr20	23601910	23603910	-	ENSG00000173335.4	CST9
chr20	24142090	24144090	-	ENSG00000236151.1	AL110503.1
chr20	24990812	24992812	+	ENSG00000286444.1	AL035661.2
chr20	25005730	25007730	-	ENSG00000154930.15	ACSS1
chr20	25062462	25064462	-	ENSG00000275358.1	AL080312.2
chr20	25070385	25072385	-	ENSG00000100987.14	VSX1
chr20	25184158	25186158	-	ENSG00000286472.1	AL035252.6
chr20	25194193	25196193	+	ENSG00000197586.13	ENTPD6
chr20	25213198	25215198	+	ENSG00000202414.1	AL035252.1
chr20	25250508	25252508	-	ENSG00000274507.1	AL121772.2
chr20	25284415	25286415	-	ENSG00000276952.1	AL121772.3
chr20	25294242	25296242	-	ENSG00000100997.20	ABHD12
chr20	25406173	25408173	+	ENSG00000101003.10	GINS1
chr20	31720007	31722007	+	ENSG00000281376.1	ABALON
chr20	31737771	31739771	+	ENSG00000088325.16	TPX2
chr20	31843803	31845803	-	ENSG00000179772.8	FOXS1
chr20	31847137	31849137	-	ENSG00000149599.15	DUSP15
chr20	32008938	32010938	+	ENSG00000101331.17	CCM2L
chr20	32049088	32051088	+	ENSG00000212571.1	RNA5SP482
chr20	32050688	32052688	+	ENSG00000101336.14	HCK
chr20	32169890	32171890	-	ENSG00000224452.1	RSL24D1P6
chr20	32206380	32208380	+	ENSG00000101346.14	POFUT1
chr20	32448255	32450255	+	ENSG00000236772.1	AL034550.1
chr20	32483649	32485649	+	ENSG00000286311.1	AL034550.3
chr20	32508459	32510459	+	ENSG00000277301.1	AL034550.2
chr20	32631125	32633125	-	ENSG00000198547.9	C20orf203
chr20	32631683	32633683	-	ENSG00000285382.1	FO393400.1
chr20	32760885	32762885	+	ENSG00000088305.18	DNMT3B
chr20	33407457	33409457	-	ENSG00000101400.6	SNTA1
chr20	33655201	33657201	-	ENSG00000275223.1	AL121906.2
chr20	33656587	33658587	-	ENSG00000125967.16	NECAB3
chr20	33660827	33662827	+	ENSG00000149609.6	C20orf144
chr20	33665443	33667443	+	ENSG00000182584.5	ACTL10
chr20	33673017	33675017	+	ENSG00000271803.1	AL121906.1
chr20	33674977	33676977	-	ENSG00000101412.13	E2F1
chr20	33728431	33730431	-	ENSG00000229188.2	AL050349.1
chr20	33730157	33732157	+	ENSG00000131061.14	ZNF341
chr20	34120970	34122970	+	ENSG00000225246.1	RPS2P1
chr20	34130770	34132770	+	ENSG00000287853.1	AL031668.2
chr20	34514909	34516909	+	ENSG00000125971.16	DYNLRB1
chr20	34526010	34528010	-	ENSG00000206582.1	AL136173.1
chr20	34545354	34547354	+	ENSG00000101460.13	MAP1LC3A
chr20	34560042	34562042	-	ENSG00000101464.10	PIGU
chr20	34688597	34690597	-	ENSG00000198646.14	NCOA6
chr20	34702839	34704839	+	ENSG00000078804.13	TP53INP2
chr20	34739901	34741901	+	ENSG00000286803.1	AL109824.1
chr20	34833075	34835075	-	ENSG00000225336.2	HMGB3P1
chr20	34844220	34846220	-	ENSG00000131067.17	GGT7
chr20	35201245	35203245	-	ENSG00000126005.17	MMP24OS
chr20	35216509	35218509	+	ENSG00000229230.3	MT1P3
chr20	35262227	35264227	-	ENSG00000279253.1	AL121753.2
chr20	35267385	35269385	-	ENSG00000261582.1	AL121753.1
chr20	35278411	35280411	-	ENSG00000242372.8	EIF6
chr20	35283751	35285751	+	ENSG00000235214.1	FAM83C-AS1
chr20	35285231	35287231	-	ENSG00000125998.8	FAM83C
chr20	35302066	35304066	-	ENSG00000101019.22	UQCC1
chr20	35431529	35433529	+	ENSG00000204183.2	GDF5OS
chr20	35432847	35434847	-	ENSG00000125965.9	GDF5
chr20	35475703	35477703	-	ENSG00000230155.6	CEP250-AS1
chr20	35697772	35699772	+	ENSG00000125995.16	ROMO1
chr20	35700847	35702847	-	ENSG00000131051.24	RBM39
chr20	35876976	35878976	+	ENSG00000219608.3	HIGD1AP16
chr20	35886159	35888159	+	ENSG00000201221.1	RNU4-40P
chr20	35928070	35930070	-	ENSG00000207053.1	RNU6-937P
chr20	36146834	36148834	-	ENSG00000232406.7	AL121895.1
chr20	36604279	36606279	+	ENSG00000101084.18	RAB5IF
chr20	36618903	36620903	+	ENSG00000227688.2	HNRNPA3P2
chr20	36751291	36753291	-	ENSG00000149636.15	DSN1
chr20	36868599	36870599	+	ENSG00000242509.3	RN7SL156P
chr20	36874621	36876621	+	ENSG00000101342.10	TLDC2
chr20	36889273	36891273	-	ENSG00000101347.9	SAMHD1
chr20	37250582	37252582	-	ENSG00000118702.9	GHRH
chr20	37288138	37290138	+	ENSG00000101363.12	MANBAL
chr20	37519706	37521706	+	ENSG00000053438.11	NNAT
chr20	37526142	37528142	-	ENSG00000276603.1	AL109614.1
chr20	37528539	37530539	+	ENSG00000235044.1	PPIAP3
chr20	37569603	37571603	+	ENSG00000274469.2	LINC01746
chr20	37901611	37903611	+	ENSG00000132821.12	VSTM2L
chr20	38032225	38034225	+	ENSG00000101413.12	RPRD1B
chr20	38210003	38212003	-	ENSG00000149633.12	KIAA1755
chr20	38232751	38234751	-	ENSG00000277829.1	AL031651.2
chr20	38302650	38304650	+	ENSG00000101425.14	BPI
chr20	38377325	38379325	+	ENSG00000275285.1	AL391095.3
chr20	38404393	38406393	-	ENSG00000224635.2	AL391095.2
chr20	38746960	38748960	+	ENSG00000101442.10	ACTR5
chr20	38924812	38926812	+	ENSG00000101447.15	FAM83D
chr20	40685348	40687348	-	ENSG00000204103.4	MAFB
chr20	40695999	40697999	-	ENSG00000229771.2	AL035665.1
chr20	40715757	40717757	+	ENSG00000286972.1	AL035665.2
chr20	41097519	41099519	-	ENSG00000226648.2	PLCG1-AS1
chr20	41167523	41169523	+	ENSG00000276169.1	MIR6871
chr20	41177948	41179948	-	ENSG00000174306.21	ZHX3
chr20	41329623	41331623	+	ENSG00000235102.1	ADI1P1
chr20	41339420	41341420	+	ENSG00000132793.11	LPIN3
chr20	43188498	43190498	+	ENSG00000233508.3	AL021395.1
chr20	43450659	43452659	-	ENSG00000206998.1	AL031681.1
chr20	43456393	43458393	+	ENSG00000124193.16	SRSF6
chr20	43456554	43458554	+	ENSG00000288000.1	AL031681.3
chr20	43538671	43540671	+	ENSG00000277611.1	Z98752.3
chr20	43548889	43550889	-	ENSG00000226143.1	Z98752.1
chr20	43557468	43559468	+	ENSG00000101049.17	SGK2
chr20	43913352	43915352	+	ENSG00000124191.18	TOX2
chr20	44179611	44181611	+	ENSG00000287570.1	AL035447.1
chr20	44195439	44197439	-	ENSG00000132823.11	OSER1
chr20	44209407	44211407	+	ENSG00000223891.6	OSER1-DT
chr20	44302340	44304340	-	ENSG00000197296.6	FITM2
chr20	44372246	44374246	-	ENSG00000229005.2	HNF4A-AS1
chr20	44389124	44391124	-	ENSG00000233376.1	AL117382.3
chr20	44466064	44468064	-	ENSG00000226243.1	RPL37AP1
chr20	44474374	44476374	+	ENSG00000124120.11	TTPAL
chr20	44495721	44497721	-	ENSG00000132824.14	SERINC3
chr20	44619022	44621022	-	ENSG00000196839.13	ADA
chr20	44694392	44696392	-	ENSG00000244558.6	KCNK15-AS1
chr20	44744365	44746365	+	ENSG00000124249.7	KCNK15
chr20	44745142	44747142	+	ENSG00000276223.1	AL118522.1
chr20	44751308	44753308	-	ENSG00000101098.12	RIMS4
chr20	44863935	44865935	-	ENSG00000286100.1	AL008725.1
chr20	45002848	45004848	+	ENSG00000252021.1	AL109839.1
chr20	45090714	45092714	-	ENSG00000124134.9	KCNS1
chr20	45108952	45110952	-	ENSG00000175121.11	WFDC5
chr20	45122925	45124925	-	ENSG00000168703.5	WFDC12
chr20	45292945	45294945	-	ENSG00000124159.15	MATN4
chr20	45305340	45307340	+	ENSG00000124232.11	RBPJL
chr20	45324788	45326788	-	ENSG00000124145.6	SDC4
chr20	45372057	45374057	-	ENSG00000124251.11	TP53TG5
chr20	45414584	45416584	+	ENSG00000124155.18	PIGT
chr20	45434772	45436772	-	ENSG00000277022.1	AL031663.3
chr20	45490318	45492318	-	ENSG00000237068.1	RPL5P2
chr20	45533696	45535696	-	ENSG00000243543.8	WFDC6
chr20	45533696	45535696	-	ENSG00000249139.2	EPPIN-WFDC6
chr20	45536296	45538296	-	ENSG00000232135.1	AL031663.1
chr20	45539483	45541483	-	ENSG00000229900.1	HSPD1P21
chr20	45540126	45542126	-	ENSG00000101448.13	EPPIN
chr20	45550653	45552653	-	ENSG00000158901.11	WFDC8
chr20	45559258	45561258	-	ENSG00000201923.1	RNA5SP485
chr20	45748420	45750420	+	ENSG00000168630.3	SPINT5P
chr20	45777198	45779198	+	ENSG00000221046.1	RNU6ATAC38P
chr20	45811076	45813076	+	ENSG00000175063.17	UBE2C
chr20	45948160	45950160	-	ENSG00000198026.8	ZNF335
chr20	46345480	46347480	-	ENSG00000080189.15	SLC35C2
chr20	46413728	46415728	-	ENSG00000215452.5	ZNF663P
chr20	46893124	46895124	+	ENSG00000064655.19	EYA2
chr20	47160338	47162338	-	ENSG00000215450.2	AL022342.1
chr20	47165467	47167467	+	ENSG00000264901.1	MIR3616
chr20	47208714	47210714	-	ENSG00000101040.19	ZMYND8
chr20	47391425	47393425	-	ENSG00000224565.2	LINC01754
chr20	47483778	47485778	-	ENSG00000202186.1	RNU6-497P
chr20	47492478	47494478	-	ENSG00000201742.1	RNU6-563P
chr20	47629766	47631766	-	ENSG00000229853.1	AL034418.1
chr20	47655848	47657848	-	ENSG00000196562.14	SULF2
chr20	47676401	47678401	+	ENSG00000255438.2	AL354813.1
chr20	47972637	47974637	+	ENSG00000287443.1	AL357558.3
chr20	47976239	47978239	-	ENSG00000237423.3	LINC01522
chr20	48623752	48625752	-	ENSG00000124126.14	PREX1
chr20	48655573	48657573	+	ENSG00000286159.1	AL035106.1
chr20	49132980	49134980	+	ENSG00000226284.1	ARPC3P1
chr20	49217795	49219795	+	ENSG00000124228.14	DDX27
chr20	49316837	49318837	+	ENSG00000283529.1	AL035685.1
chr20	49503374	49505374	-	ENSG00000124212.6	PTGIS
chr20	49902891	49904891	-	ENSG00000158480.11	SPATA2
chr20	49920097	49922097	-	ENSG00000199490.1	AL031685.1
chr20	49931295	49933295	+	ENSG00000269103.2	AL031685.2
chr20	49934836	49936836	+	ENSG00000124226.11	RNF114
chr20	49970606	49972606	+	ENSG00000206710.1	RNU6-147P
chr20	50080624	50082624	-	ENSG00000244687.11	UBE2V1
chr20	50080624	50082624	-	ENSG00000124208.16	TMEM189-UBE2V1
chr20	50170309	50172309	+	ENSG00000231742.6	LINC01273
chr20	50184098	50186098	-	ENSG00000277449.1	CEBPB-AS1
chr20	50189330	50191330	+	ENSG00000172216.6	CEBPB
chr20	50291209	50293209	+	ENSG00000203999.9	LINC01270
chr20	50478267	50480267	+	ENSG00000231715.1	COX6CP2
chr20	50570475	50572475	-	ENSG00000232043.1	AL133230.2
chr20	50584286	50586286	+	ENSG00000208018.1	MIR645
chr20	50585608	50587608	-	ENSG00000042062.13	RIPOR3
chr20	50793394	50795394	+	ENSG00000124243.17	BCAS4
chr20	50929484	50931484	+	ENSG00000259456.4	ADNP-AS1
chr20	50934367	50936367	-	ENSG00000000419.12	DPM1
chr20	50957318	50959318	+	ENSG00000124217.5	MOCS3
chr20	50997870	50999870	+	ENSG00000232358.1	AL050404.1
chr20	51003156	51005156	-	ENSG00000026559.14	KCNG1
chr20	51386457	51388457	-	ENSG00000101096.20	NFATC2
chr20	51596014	51598014	-	ENSG00000054793.14	ATP9A
chr20	52051163	52053163	-	ENSG00000020256.20	ZFP64
chr20	52071185	52073185	+	ENSG00000287511.1	AL109984.1
chr20	53168143	53170143	-	ENSG00000223492.1	AL391097.1
chr20	53543115	53545115	+	ENSG00000206959.1	AL157838.2
chr20	53551270	53553270	+	ENSG00000197670.6	AL157838.1
chr20	53566565	53568565	-	ENSG00000171940.13	ZNF217
chr20	53668197	53670197	-	ENSG00000238468.1	RNU7-14P
chr20	53938660	53940660	+	ENSG00000236352.1	AC005220.1
chr20	54067908	54069908	-	ENSG00000265595.1	MIR4756
chr20	54206587	54208587	+	ENSG00000101132.10	PFDN4
chr20	54231258	54233258	+	ENSG00000286229.1	AL133335.1
chr20	56247232	56249232	+	ENSG00000124089.4	MC3R
chr20	56549105	56551105	+	ENSG00000287079.1	AL109806.2
chr20	56576063	56578063	+	ENSG00000225657.2	LINC01716
chr20	57310354	57312354	+	ENSG00000252064.1	AL135939.1
chr20	57321002	57323002	-	ENSG00000266666.1	MIR4325
chr20	57327046	57329046	+	ENSG00000231005.1	RPL39P39
chr20	57328303	57330303	+	ENSG00000054796.13	SPO11
chr20	57349723	57351723	+	ENSG00000101146.13	RAE1
chr20	57356926	57358926	-	ENSG00000228995.1	MTND1P9
chr20	57357947	57359947	-	ENSG00000256222.3	MTRNR2L3
chr20	57376640	57378640	-	ENSG00000218018.3	AL109955.1
chr20	57389896	57391896	+	ENSG00000132819.17	RBM38
chr20	57487892	57489892	-	ENSG00000124097.7	HMGB1P1
chr20	57495466	57497466	-	ENSG00000124092.12	CTCFL
chr20	57599195	57601195	-	ENSG00000227297.1	AL035541.1
chr20	57603346	57605346	-	ENSG00000124256.15	ZBP1
chr20	57647892	57649892	-	ENSG00000124225.16	PMEPA1
chr20	57708656	57710656	+	ENSG00000278709.2	NKILA
chr20	58068554	58070554	-	ENSG00000225708.6	AL354984.2
chr20	58095767	58097767	+	ENSG00000270411.1	AL354984.3
chr20	58217995	58219995	-	ENSG00000124227.5	ANKRD60
chr20	58228440	58230440	-	ENSG00000124224.17	PPP4R1L
chr20	58458601	58460601	-	ENSG00000198768.11	APCDD1L
chr20	58649753	58651753	+	ENSG00000124222.22	STX16
chr20	58649934	58651934	+	ENSG00000254995.4	STX16-NPEPL1
chr20	58833309	58835309	-	ENSG00000268333.1	AL132655.1
chr20	58838218	58840218	+	ENSG00000087460.25	GNAS
chr20	58840530	58842530	+	ENSG00000276859.1	AL132655.7
chr20	58840933	58842933	+	ENSG00000276722.1	AL132655.6
chr20	58849030	58851030	+	ENSG00000274491.1	AL132655.4
chr20	58849283	58851283	+	ENSG00000275069.1	AL132655.5
chr20	58863028	58865028	-	ENSG00000225806.8	AL121917.1
chr20	58876092	58878092	-	ENSG00000270951.1	AL121917.2
chr20	58947589	58949589	-	ENSG00000284985.1	AL109840.1
chr20	59024975	59026975	-	ENSG00000124172.10	ATP5F1E
chr20	59032645	59034645	-	ENSG00000101166.16	PRELID3B
chr20	59351695	59353695	-	ENSG00000225129.1	AL035250.1
chr20	59394996	59396996	-	ENSG00000286309.1	AL160410.1
chr20	59460119	59462119	-	ENSG00000233686.3	PIEZO1P1
chr20	59467255	59469255	-	ENSG00000287752.1	AL389889.2
chr20	59576009	59578009	+	ENSG00000087495.17	PHACTR3
chr20	59956923	59958923	+	ENSG00000124215.17	CDH26
chr20	60054353	60056353	+	ENSG00000176659.9	C20orf197
chr20	60082860	60084860	-	ENSG00000276093.1	AL132822.1
chr20	60086326	60088326	+	ENSG00000228340.6	MIR646HG
