chr_x	start_x	end_x	chr_y	start_y	end_y	anchor_ID_x	anchor_ID_y	loopID	Benign	Malignant	Consistent_in_benign_or_tumour	loop_type
chr6	149010000	149090000	chr6	149500000	149530000	7169	7174	7169_7174	4	6	TRUE	shared
chr6	149910000	149940000	chr6	150010000	150020000	7177	7178	7177_7178	2	6	TRUE	shared
chr6	150070000	150110000	chr6	150320000	150350000	7179	7180	7179_7180	5	11	TRUE	shared
chr6	150070000	150110000	chr6	150800000	150830000	7179	7184	7179_7184	4	5	TRUE	shared
chr1	92850000	92870000	chr1	92970000	93000000	717	718	717_718	5	8	TRUE	shared
chr6	150410000	150440000	chr6	150800000	150830000	7181	7184	7181_7184	5	10	TRUE	shared
chr6	150880000	150910000	chr6	151320000	151350000	7185	7189	7185_7189	5	11	TRUE	shared
chr6	151000000	151030000	chr6	151320000	151350000	7186	7189	7186_7189	5	11	TRUE	shared
chr6	151650000	151690000	chr6	152250000	152290000	7190	7194	7190_7194	3	8	TRUE	shared
chr6	151760000	151780000	chr6	152100000	152150000	7192	7193	7192_7193	2	4	TRUE	shared
chr6	154140000	154170000	chr6	154270000	154290000	7204	7205	7204_7205	4	7	TRUE	shared
chr6	154140000	154170000	chr6	154360000	154380000	7204	7207	7204_7207	3	4	TRUE	shared
chr1	93300000	93320000	chr1	93810000	93860000	720	725	720_725	3	6	TRUE	shared
chr6	154900000	154940000	chr6	155140000	155200000	7213	7216	7213_7216	4	9	TRUE	shared
chr6	154900000	154940000	chr6	155230000	155270000	7213	7217	7213_7217	1	6	TRUE	shared
chr1	93420000	93460000	chr1	93600000	93640000	721	723	721_723	2	4	TRUE	shared
chr1	93420000	93460000	chr1	93810000	93860000	721	725	721_725	4	5	TRUE	shared
chr6	157310000	157360000	chr6	157610000	157640000	7230	7232	7230_7232	1	3	TRUE	shared
chr6	157310000	157360000	chr6	157650000	157680000	7230	7233	7230_7233	4	4	TRUE	shared
chr6	157940000	157990000	chr6	158050000	158090000	7236	7237	7236_7237	0	3	TRUE	shared
chr6	158200000	158230000	chr6	158580000	158630000	7238	7241	7238_7241	5	10	TRUE	shared
chr6	158200000	158230000	chr6	158680000	158730000	7238	7243	7238_7243	1	5	TRUE	shared
chr1	93600000	93640000	chr1	93810000	93860000	723	725	723_725	4	9	TRUE	shared
chr6	158680000	158730000	chr6	158960000	158980000	7243	7247	7243_7247	5	11	TRUE	shared
chr6	160050000	160130000	chr6	160440000	160470000	7254	7256	7254_7256	5	11	TRUE	shared
chr6	160720000	160750000	chr6	161350000	161380000	7258	7263	7258_7263	4	5	TRUE	shared
chr6	160910000	160940000	chr6	161350000	161380000	7259	7263	7259_7263	5	9	TRUE	shared
chr6	161110000	161160000	chr6	161350000	161380000	7261	7263	7261_7263	5	7	TRUE	shared
chr6	166770000	166790000	chr6	166950000	167000000	7282	7283	7282_7283	5	8	TRUE	shared
chr6	168370000	168390000	chr6	168870000	168900000	7293	7299	7293_7299	5	10	TRUE	shared
chr6	169790000	169840000	chr6	170240000	170270000	7303	7307	7303_7307	0	3	TRUE	shared
chr6	169790000	169840000	chr6	170520000	170550000	7303	7309	7303_7309	1	3	TRUE	shared
chr7	310000	350000	chr7	620000	660000	7310	7312	7310_7312	2	8	TRUE	shared
chr7	310000	350000	chr7	750000	780000	7310	7313	7310_7313	4	9	TRUE	shared
chr7	1190000	1220000	chr7	1410000	1450000	7317	7318	7317_7318	3	9	TRUE	shared
chr1	94480000	94540000	chr1	94790000	94830000	731	732	731_732	5	13	TRUE	shared
chr7	1570000	1600000	chr7	2330000	2360000	7320	7325	7320_7325	3	6	TRUE	shared
chr7	2860000	2900000	chr7	3140000	3180000	7330	7332	7330_7332	4	8	TRUE	shared
chr7	3270000	3310000	chr7	3880000	3910000	7333	7334	7333_7334	5	6	TRUE	shared
chr7	4790000	4830000	chr7	5080000	5090000	7338	7339	7338_7339	4	7	TRUE	shared
chr7	5220000	5250000	chr7	5450000	5500000	7340	7342	7340_7342	4	7	TRUE	shared
chr7	5450000	5500000	chr7	5660000	5700000	7342	7345	7342_7345	3	6	TRUE	shared
chr7	5560000	5570000	chr7	5660000	5700000	7344	7345	7344_7345	2	4	TRUE	shared
chr7	5840000	5870000	chr7	6320000	6360000	7347	7350	7347_7350	2	5	TRUE	shared
chr7	6130000	6170000	chr7	6320000	6360000	7348	7350	7348_7350	5	9	TRUE	shared
chr7	7400000	7430000	chr7	7530000	7550000	7357	7359	7357_7359	2	5	TRUE	shared
chr1	96960000	96980000	chr1	98040000	98070000	739	746	739_746	1	4	TRUE	shared
chr7	15290000	15330000	chr7	16050000	16110000	7403	7406	7403_7406	4	5	TRUE	shared
chr7	16050000	16110000	chr7	16540000	16580000	7406	7409	7406_7409	5	8	TRUE	shared
chr7	16690000	16710000	chr7	16890000	16920000	7410	7412	7410_7412	0	4	TRUE	shared
chr7	16950000	17000000	chr7	17290000	17330000	7413	7414	7413_7414	3	5	TRUE	shared
chr7	16950000	17000000	chr7	17530000	17540000	7413	7416	7413_7416	0	3	TRUE	shared
chr7	16950000	17000000	chr7	17630000	17660000	7413	7418	7413_7418	1	4	TRUE	shared
chr7	17680000	17740000	chr7	18310000	18370000	7419	7421	7419_7421	3	7	TRUE	shared
chr7	19710000	19770000	chr7	20590000	20640000	7428	7436	7428_7436	5	10	TRUE	shared
chr7	20760000	20790000	chr7	21240000	21280000	7438	7445	7438_7445	4	9	TRUE	shared
chr7	20760000	20790000	chr7	21490000	21540000	7438	7446	7438_7446	0	5	TRUE	shared
chr7	22560000	22570000	chr7	22720000	22730000	7451	7452	7451_7452	0	3	TRUE	shared
chr7	23270000	23290000	chr7	23530000	23580000	7455	7458	7455_7458	0	3	TRUE	shared
chr7	23530000	23580000	chr7	23700000	23720000	7458	7459	7458_7459	5	10	TRUE	shared
chr7	25250000	25280000	chr7	25380000	25410000	7472	7473	7472_7473	4	8	TRUE	shared
chr7	25250000	25280000	chr7	25550000	25580000	7472	7474	7472_7474	5	11	TRUE	shared
chr7	25250000	25280000	chr7	25820000	25910000	7472	7475	7472_7475	5	6	TRUE	shared
chr7	25380000	25410000	chr7	25820000	25910000	7473	7475	7473_7475	5	10	TRUE	shared
chr7	25550000	25580000	chr7	25820000	25910000	7474	7475	7474_7475	1	5	TRUE	shared
chr7	25820000	25910000	chr7	26060000	26110000	7475	7476	7475_7476	5	10	TRUE	shared
chr7	25820000	25910000	chr7	26340000	26390000	7475	7480	7475_7480	5	12	TRUE	shared
chr7	25820000	25910000	chr7	26480000	26530000	7475	7481	7475_7481	1	4	TRUE	shared
chr7	25820000	25910000	chr7	26640000	26700000	7475	7483	7475_7483	4	12	TRUE	shared
chr7	25820000	25910000	chr7	26840000	26870000	7475	7485	7475_7485	1	3	TRUE	shared
chr7	25820000	25910000	chr7	27120000	27180000	7475	7487	7475_7487	3	7	TRUE	shared
chr7	26060000	26110000	chr7	26340000	26390000	7476	7480	7476_7480	4	4	TRUE	shared
chr7	26060000	26110000	chr7	26640000	26700000	7476	7483	7476_7483	2	3	TRUE	shared
chr7	26340000	26390000	chr7	26640000	26700000	7480	7483	7480_7483	4	11	TRUE	shared
chr7	26340000	26390000	chr7	27120000	27180000	7480	7487	7480_7487	3	8	TRUE	shared
chr7	26640000	26700000	chr7	26840000	26870000	7483	7485	7483_7485	2	3	TRUE	shared
chr7	26640000	26700000	chr7	27120000	27180000	7483	7487	7483_7487	5	12	TRUE	shared
chr7	26840000	26870000	chr7	27120000	27180000	7485	7487	7485_7487	5	12	TRUE	shared
chr7	27190000	27250000	chr7	27570000	27600000	7488	7489	7488_7489	5	12	TRUE	shared
chr7	27190000	27250000	chr7	27740000	27800000	7488	7492	7488_7492	5	11	TRUE	shared
chr7	27190000	27250000	chr7	27910000	27930000	7488	7493	7488_7493	5	9	TRUE	shared
chr7	27190000	27250000	chr7	28000000	28040000	7488	7494	7488_7494	3	10	TRUE	shared
chr7	27190000	27250000	chr7	28090000	28100000	7488	7496	7488_7496	1	7	TRUE	shared
chr7	28290000	28320000	chr7	28840000	28870000	7497	7504	7497_7504	4	3	TRUE	shared
chr7	29180000	29200000	chr7	29390000	29420000	7508	7509	7508_7509	4	6	TRUE	shared
chr7	30150000	30190000	chr7	30390000	30430000	7514	7516	7514_7516	4	9	TRUE	shared
chr7	30150000	30190000	chr7	30550000	30580000	7514	7518	7514_7518	3	4	TRUE	shared
chr7	30260000	30290000	chr7	30390000	30430000	7515	7516	7515_7516	3	3	TRUE	shared
chr7	30790000	30820000	chr7	30950000	31000000	7519	7520	7519_7520	3	8	TRUE	shared
chr7	30790000	30820000	chr7	31110000	31170000	7519	7522	7519_7522	2	7	TRUE	shared
chr7	30950000	31000000	chr7	31110000	31170000	7520	7522	7520_7522	5	8	TRUE	shared
chr1	99790000	99830000	chr1	100450000	100480000	752	755	752_755	1	4	TRUE	shared
chr7	35700000	35730000	chr7	35890000	35920000	7545	7546	7545_7546	5	7	TRUE	shared
chr7	35970000	36020000	chr7	36270000	36330000	7547	7550	7547_7550	2	6	TRUE	shared
chr7	36110000	36170000	chr7	36270000	36330000	7549	7550	7549_7550	3	9	TRUE	shared
chr7	36460000	36500000	chr7	37180000	37260000	7551	7555	7551_7555	1	7	TRUE	shared
chr7	36460000	36500000	chr7	37810000	37860000	7551	7561	7551_7561	0	3	TRUE	shared
chr7	37180000	37260000	chr7	37810000	37860000	7555	7561	7555_7561	5	11	TRUE	shared
chr1	100450000	100480000	chr1	100840000	100890000	755	757	755_757	5	9	TRUE	shared
chr7	37900000	37920000	chr7	38190000	38240000	7562	7565	7562_7565	2	6	TRUE	shared
chr1	100600000	100620000	chr1	100840000	100890000	756	757	756_757	1	4	TRUE	shared
chr7	40220000	40250000	chr7	41680000	41740000	7584	7600	7584_7600	3	7	TRUE	shared
chr7	40310000	40350000	chr7	41680000	41740000	7586	7600	7586_7600	5	10	TRUE	shared
chr1	100910000	100940000	chr1	101240000	101290000	758	760	758_760	5	11	TRUE	shared
chr7	41020000	41060000	chr7	41680000	41740000	7594	7600	7594_7600	4	11	TRUE	shared
chr7	41940000	42010000	chr7	42680000	42710000	7602	7608	7602_7608	5	8	TRUE	shared
chr7	41940000	42010000	chr7	42820000	42870000	7602	7609	7602_7609	5	12	TRUE	shared
chr7	42930000	42960000	chr7	43240000	43280000	7612	7615	7612_7615	4	8	TRUE	shared
chr7	42930000	42960000	chr7	43450000	43470000	7612	7618	7612_7618	1	4	TRUE	shared
chr7	43560000	43590000	chr7	43700000	43730000	7619	7620	7619_7620	5	8	TRUE	shared
chr7	43560000	43590000	chr7	43820000	43850000	7619	7621	7619_7621	3	4	TRUE	shared
chr7	44210000	44260000	chr7	44460000	44500000	7624	7625	7624_7625	5	7	TRUE	shared
chr7	44210000	44260000	chr7	44540000	44610000	7624	7626	7624_7626	4	7	TRUE	shared
chr7	44540000	44610000	chr7	44760000	44790000	7626	7627	7626_7627	3	7	TRUE	shared
chr7	44540000	44610000	chr7	44840000	44880000	7626	7629	7626_7629	1	7	TRUE	shared
chr7	44540000	44610000	chr7	45110000	45140000	7626	7632	7626_7632	4	6	TRUE	shared
chr7	44840000	44880000	chr7	45110000	45140000	7629	7632	7629_7632	5	7	TRUE	shared
chr7	45880000	45940000	chr7	46340000	46370000	7637	7638	7637_7638	4	10	TRUE	shared
chr7	45880000	45940000	chr7	47070000	47120000	7637	7642	7637_7642	5	10	TRUE	shared
chr7	45880000	45940000	chr7	47150000	47200000	7637	7644	7637_7644	5	11	TRUE	shared
chr7	45880000	45940000	chr7	47230000	47300000	7637	7645	7637_7645	4	4	TRUE	shared
chr7	47230000	47300000	chr7	47790000	47840000	7645	7652	7645_7652	5	11	TRUE	shared
chr7	47410000	47460000	chr7	47790000	47840000	7647	7652	7647_7652	4	8	TRUE	shared
chr7	47930000	47980000	chr7	48100000	48120000	7653	7654	7653_7654	5	9	TRUE	shared
chr7	50450000	50480000	chr7	50640000	50690000	7669	7671	7669_7671	4	9	TRUE	shared
chr7	50450000	50480000	chr7	51040000	51070000	7669	7674	7669_7674	1	3	TRUE	shared
chr7	50450000	50480000	chr7	51130000	51170000	7669	7676	7669_7676	5	10	TRUE	shared
chr7	50640000	50690000	chr7	51130000	51170000	7671	7676	7671_7676	2	6	TRUE	shared
chr7	54750000	54800000	chr7	55230000	55290000	7686	7691	7686_7691	5	12	TRUE	shared
chr7	54750000	54800000	chr7	55390000	55420000	7686	7692	7686_7692	1	4	TRUE	shared
chr7	54860000	54890000	chr7	55230000	55290000	7687	7691	7687_7691	2	7	TRUE	shared
chr7	55230000	55290000	chr7	55390000	55420000	7691	7692	7691_7692	5	8	TRUE	shared
chr7	64310000	64340000	chr7	64600000	64640000	7703	7706	7703_7706	1	7	TRUE	shared
chr7	66540000	66570000	chr7	66960000	67010000	7718	7725	7718_7725	1	3	TRUE	shared
chr7	68140000	68200000	chr7	69040000	69090000	7741	7759	7741_7759	0	5	TRUE	shared
chr1	108510000	108520000	chr1	108640000	108660000	776	777	776_777	2	3	TRUE	shared
chr7	70820000	70870000	chr7	71090000	71150000	7787	7792	7787_7792	1	3	TRUE	shared
chr7	70820000	70870000	chr7	71700000	71760000	7787	7803	7787_7803	5	12	TRUE	shared
chr7	71090000	71150000	chr7	71240000	71290000	7792	7794	7792_7794	0	4	TRUE	shared
chr7	71090000	71150000	chr7	71700000	71760000	7792	7803	7792_7803	3	6	TRUE	shared
chr1	109250000	109280000	chr1	109390000	109420000	780	781	780_781	5	10	TRUE	shared
chr7	73590000	73630000	chr7	73710000	73740000	7811	7812	7811_7812	5	7	TRUE	shared
chr7	73590000	73630000	chr7	73840000	73890000	7811	7813	7811_7813	2	4	TRUE	shared
chr7	73840000	73890000	chr7	74010000	74040000	7813	7814	7813_7814	2	9	TRUE	shared
chr7	74050000	74090000	chr7	74380000	74410000	7815	7817	7815_7817	3	8	TRUE	shared
chr7	74200000	74220000	chr7	74380000	74410000	7816	7817	7816_7817	5	12	TRUE	shared
chr7	74420000	74440000	chr7	74670000	74710000	7818	7820	7818_7820	2	3	TRUE	shared
chr1	109530000	109560000	chr1	109760000	109790000	782	784	782_784	0	5	TRUE	shared
chr7	76170000	76190000	chr7	76260000	76300000	7830	7831	7830_7831	2	3	TRUE	shared
chr7	77410000	77440000	chr7	77750000	77770000	7835	7838	7835_7838	1	4	TRUE	shared
chr7	77650000	77670000	chr7	77750000	77770000	7837	7838	7837_7838	4	8	TRUE	shared
chr1	109630000	109660000	chr1	109760000	109790000	783	784	783_784	4	6	TRUE	shared
chr7	80050000	80120000	chr7	80390000	80450000	7856	7859	7856_7859	4	11	TRUE	shared
chr7	80760000	80820000	chr7	81430000	81470000	7862	7867	7862_7867	2	7	TRUE	shared
chr7	80910000	80940000	chr7	81430000	81470000	7864	7867	7864_7867	4	10	TRUE	shared
chr7	81480000	81530000	chr7	81970000	82070000	7868	7872	7868_7872	1	12	TRUE	shared
chr7	81480000	81530000	chr7	82560000	82610000	7868	7875	7868_7875	2	3	TRUE	shared
chr7	81480000	81530000	chr7	82710000	82730000	7868	7876	7868_7876	1	4	TRUE	shared
chr1	110180000	110220000	chr1	110310000	110320000	787	788	787_788	5	12	TRUE	shared
chr1	110180000	110220000	chr1	110450000	110500000	787	789	787_789	5	11	TRUE	shared
chr7	83400000	83430000	chr7	83640000	83670000	7882	7883	7882_7883	5	10	TRUE	shared
chr7	86920000	86950000	chr7	87220000	87250000	7903	7905	7903_7905	4	7	TRUE	shared
chr1	110610000	110640000	chr1	110760000	110780000	791	792	791_792	4	11	TRUE	shared
chr7	90540000	90560000	chr7	91020000	91060000	7925	7928	7925_7928	1	5	TRUE	shared
chr7	91070000	91110000	chr7	91620000	91650000	7929	7933	7929_7933	2	4	TRUE	shared
chr7	91070000	91110000	chr7	91770000	91820000	7929	7934	7929_7934	4	11	TRUE	shared
chr7	92600000	92640000	chr7	92820000	92870000	7939	7942	7939_7942	3	6	TRUE	shared
chr7	92600000	92640000	chr7	93030000	93070000	7939	7944	7939_7944	5	8	TRUE	shared
chr1	111210000	111230000	chr1	111380000	111420000	793	795	793_795	5	8	TRUE	shared
chr7	92680000	92710000	chr7	92820000	92870000	7941	7942	7941_7942	2	4	TRUE	shared
chr7	94430000	94460000	chr7	95460000	95490000	7956	7965	7956_7965	3	7	TRUE	shared
chr7	95710000	95740000	chr7	97010000	97070000	7968	7976	7968_7976	0	4	TRUE	shared
chr1	111470000	111510000	chr1	111650000	111670000	796	798	796_798	2	11	TRUE	shared
chr1	111470000	111510000	chr1	111750000	111770000	796	801	796_801	5	9	TRUE	shared
chr7	95860000	95930000	chr7	97010000	97070000	7970	7976	7970_7976	5	8	TRUE	shared
chr7	96060000	96090000	chr7	97010000	97070000	7971	7976	7971_7976	5	9	TRUE	shared
chr7	96400000	96440000	chr7	97010000	97070000	7973	7976	7973_7976	5	9	TRUE	shared
chr7	97100000	97140000	chr7	97820000	97850000	7977	7979	7977_7979	4	5	TRUE	shared
chr7	98290000	98320000	chr7	98390000	98410000	7983	7984	7983_7984	2	7	TRUE	shared
chr7	98290000	98320000	chr7	98830000	98860000	7983	7987	7983_7987	4	6	TRUE	shared
chr7	98420000	98450000	chr7	98830000	98860000	7985	7987	7985_7987	5	12	TRUE	shared
chr7	99030000	99050000	chr7	99290000	99360000	7991	7994	7991_7994	5	12	TRUE	shared
chr7	100450000	100480000	chr7	100560000	100590000	8002	8003	8002_8003	4	9	TRUE	shared
chr7	100450000	100480000	chr7	100680000	100720000	8002	8005	8002_8005	5	9	TRUE	shared
chr7	100560000	100590000	chr7	100680000	100720000	8003	8005	8003_8005	4	8	TRUE	shared
chr7	100680000	100720000	chr7	100840000	100880000	8005	8006	8005_8006	3	3	TRUE	shared
chr7	100890000	100910000	chr7	101060000	101070000	8007	8008	8007_8008	4	6	TRUE	shared
chr7	101540000	101590000	chr7	102220000	102300000	8011	8019	8011_8019	6	11	TRUE	shared
chr7	101680000	101700000	chr7	102220000	102300000	8014	8019	8014_8019	5	10	TRUE	shared
chr7	101790000	101830000	chr7	102220000	102300000	8016	8019	8016_8019	4	6	TRUE	shared
chr7	105640000	105660000	chr7	106020000	106060000	8037	8041	8037_8041	4	5	TRUE	shared
chr7	105750000	105780000	chr7	106020000	106060000	8039	8041	8039_8041	4	5	TRUE	shared
chr7	106020000	106060000	chr7	106130000	106200000	8041	8042	8041_8042	5	9	TRUE	shared
chr7	107170000	107230000	chr7	107710000	107760000	8054	8059	8054_8059	4	3	TRUE	shared
chr7	107710000	107760000	chr7	107860000	107900000	8059	8060	8059_8060	5	7	TRUE	shared
chr7	111740000	111770000	chr7	111850000	111870000	8077	8078	8077_8078	2	3	TRUE	shared
chr7	111740000	111770000	chr7	112390000	112420000	8077	8081	8077_8081	3	6	TRUE	shared
chr7	111740000	111770000	chr7	112480000	112510000	8077	8083	8077_8083	4	4	TRUE	shared
chr1	112380000	112400000	chr1	112600000	112630000	807	810	807_810	0	5	TRUE	shared
chr1	112380000	112400000	chr1	112680000	112740000	807	811	807_811	2	6	TRUE	shared
chr7	112540000	112570000	chr7	113400000	113440000	8084	8088	8084_8088	4	4	TRUE	shared
chr7	116140000	116190000	chr7	116560000	116620000	8094	8098	8094_8098	1	3	TRUE	shared
chr7	116140000	116190000	chr7	116800000	116830000	8094	8100	8094_8100	2	6	TRUE	shared
chr7	116250000	116280000	chr7	116520000	116530000	8095	8096	8095_8096	2	3	TRUE	shared
chr7	116250000	116280000	chr7	116560000	116620000	8095	8098	8095_8098	5	8	TRUE	shared
chr7	116250000	116280000	chr7	116800000	116830000	8095	8100	8095_8100	4	8	TRUE	shared
chr7	116560000	116620000	chr7	116800000	116830000	8098	8100	8098_8100	3	6	TRUE	shared
chr7	117430000	117470000	chr7	117690000	117720000	8107	8108	8107_8108	4	8	TRUE	shared
chr1	112680000	112740000	chr1	113020000	113070000	811	816	811_816	2	9	TRUE	shared
chr7	120970000	121000000	chr7	121080000	121100000	8123	8124	8123_8124	5	7	TRUE	shared
chr7	122210000	122240000	chr7	122510000	122540000	8133	8134	8133_8134	2	5	TRUE	shared
chr1	112800000	112820000	chr1	113020000	113070000	813	816	813_816	0	5	TRUE	shared
chr7	128470000	128490000	chr7	128870000	128890000	8163	8166	8163_8166	2	3	TRUE	shared
chr7	128900000	128920000	chr7	129080000	129100000	8167	8168	8167_8168	4	6	TRUE	shared
chr7	129650000	129680000	chr7	129990000	130020000	8173	8177	8173_8177	4	10	TRUE	shared
chr7	129800000	129830000	chr7	129990000	130020000	8174	8177	8174_8177	3	8	TRUE	shared
chr7	130040000	130100000	chr7	130710000	130770000	8178	8181	8178_8181	5	8	TRUE	shared
chr7	130230000	130250000	chr7	130710000	130770000	8179	8181	8179_8181	1	4	TRUE	shared
chr1	113120000	113160000	chr1	113660000	113700000	817	822	817_822	5	11	TRUE	shared
chr7	131050000	131110000	chr7	131300000	131320000	8185	8186	8185_8186	2	7	TRUE	shared
chr7	131050000	131110000	chr7	131410000	131430000	8185	8187	8185_8187	2	5	TRUE	shared
chr7	131500000	131520000	chr7	131640000	131660000	8188	8189	8188_8189	5	9	TRUE	shared
chr7	131690000	131720000	chr7	132560000	132610000	8190	8198	8190_8198	1	3	TRUE	shared
chr7	131940000	131970000	chr7	132240000	132290000	8193	8196	8193_8196	1	6	TRUE	shared
chr7	134430000	134450000	chr7	134590000	134610000	8201	8203	8201_8203	1	3	TRUE	shared
chr7	134620000	134710000	chr7	134940000	135000000	8204	8207	8204_8207	4	8	TRUE	shared
chr7	134620000	134710000	chr7	135150000	135190000	8204	8208	8204_8208	5	7	TRUE	shared
chr7	134940000	135000000	chr7	135150000	135190000	8207	8208	8207_8208	4	7	TRUE	shared
chr7	135270000	135300000	chr7	135540000	135600000	8209	8210	8209_8210	4	6	TRUE	shared
chr7	135660000	135690000	chr7	135980000	136020000	8213	8215	8213_8215	5	8	TRUE	shared
chr7	137640000	137670000	chr7	137870000	137920000	8220	8222	8220_8222	4	9	TRUE	shared
chr7	137640000	137670000	chr7	138000000	138040000	8220	8223	8220_8223	4	6	TRUE	shared
chr7	137870000	137920000	chr7	138000000	138040000	8222	8223	8222_8223	4	10	TRUE	shared
chr7	138140000	138170000	chr7	138720000	138770000	8225	8228	8225_8228	4	12	TRUE	shared
chr7	139470000	139530000	chr7	139980000	140010000	8230	8234	8230_8234	4	8	TRUE	shared
chr7	139760000	139790000	chr7	139980000	140010000	8233	8234	8233_8234	3	6	TRUE	shared
chr7	140500000	140530000	chr7	140640000	140660000	8241	8242	8241_8242	5	11	TRUE	shared
chr7	140800000	140830000	chr7	140990000	141030000	8247	8248	8247_8248	5	5	TRUE	shared
chr7	141960000	141990000	chr7	142170000	142200000	8256	8257	8256_8257	4	11	TRUE	shared
chr7	142610000	142660000	chr7	142780000	142800000	8259	8260	8259_8260	5	9	TRUE	shared
chr1	113970000	114000000	chr1	114260000	114300000	825	826	825_826	5	10	TRUE	shared
chr7	142840000	142880000	chr7	142990000	143020000	8261	8262	8261_8262	2	3	TRUE	shared
chr7	142840000	142880000	chr7	143200000	143230000	8261	8263	8261_8263	3	6	TRUE	shared
chr7	142990000	143020000	chr7	143200000	143230000	8262	8263	8262_8263	5	12	TRUE	shared
chr7	148550000	148590000	chr7	148950000	148980000	8275	8277	8275_8277	5	8	TRUE	shared
chr1	114340000	114360000	chr1	114540000	114570000	827	828	827_828	0	8	TRUE	shared
chr7	150440000	150460000	chr7	150730000	150760000	8282	8283	8282_8283	5	7	TRUE	shared
chr7	154900000	154930000	chr7	155330000	155370000	8305	8307	8305_8307	5	7	TRUE	shared
chr7	155170000	155200000	chr7	155330000	155370000	8306	8307	8306_8307	4	7	TRUE	shared
chr7	155790000	155830000	chr7	156460000	156490000	8311	8315	8311_8315	5	10	TRUE	shared
chr7	155790000	155830000	chr7	156570000	156600000	8311	8317	8311_8317	0	3	TRUE	shared
