chr	start	end	strand	gene_id	gene_name
chr19	55428740	55442863	-	ENSG00000187902.11	SHISA7
chr19	55452985	55462343	-	ENSG00000063241.8	ISOC2
chr19	55463002	55464707	-	ENSG00000283567.1	C19orf85
chr19	55467438	55467934	-	ENSG00000279063.1	AC008735.5
chr19	55485188	55487568	+	ENSG00000090971.5	NAT14
chr19	55488404	55519099	+	ENSG00000179954.16	SSC5D
chr19	55605405	55617269	+	ENSG00000261221.3	ZNF865
chr19	55612490	55613097	-	ENSG00000276488.1	AC008735.4
chr19	55620741	55624566	-	ENSG00000179922.6	ZNF784
chr19	55635016	55643470	+	ENSG00000213015.9	ZNF580
chr19	55635459	55645623	+	ENSG00000171425.10	ZNF581
chr19	55641062	55653161	+	ENSG00000173581.8	CCDC106
chr19	56066684	56078801	+	ENSG00000267522.1	LINC01864
chr19	56087366	56121295	-	ENSG00000142409.6	ZNF787
chr19	56176008	56185775	+	ENSG00000197487.9	GALP
chr19	56219670	56368383	-	ENSG00000131848.9	ZSCAN5A
chr19	56314703	56365316	+	ENSG00000267549.6	AC006116.9
chr19	56316524	56316636	-	ENSG00000200646.1	AC006116.1
chr19	56317177	56318008	-	ENSG00000213014.3	VN2R17P
chr19	56319790	56322310	-	ENSG00000266907.1	AC006116.2
chr19	56338288	56338648	-	ENSG00000267145.1	AC006116.4
chr19	56342432	56343419	-	ENSG00000266932.1	AC006116.3
chr19	56347081	56348183	-	ENSG00000267429.1	AC006116.7
chr19	56354493	56368053	-	ENSG00000267606.1	AC006116.10
chr19	56393656	56399172	+	ENSG00000267454.6	ZNF582-AS1
chr19	56397966	56436035	+	ENSG00000198440.9	ZNF583
chr19	56538948	56556808	+	ENSG00000196867.8	ZFP28
chr19	56545566	56567411	-	ENSG00000269696.2	AC005498.3
chr19	56567468	56588911	+	ENSG00000197016.12	ZNF470
chr19	56595313	56799602	+	ENSG00000269793.7	ZIM2-AS1
chr19	56669941	56823395	+	ENSG00000286125.1	AC006115.2
chr19	57065334	57066139	+	ENSG00000268483.1	RPL7AP69
chr19	57350848	57352012	-	ENSG00000268678.1	AC005261.3
chr19	57351307	57359898	+	ENSG00000131845.14	AC005261.1
chr19	57682045	57753575	+	ENSG00000269026.2	AC003006.1
chr19	57719751	57727624	-	ENSG00000083814.13	ZNF671
chr19	57746815	57758148	+	ENSG00000152443.13	ZNF776
chr19	57876765	57916591	-	ENSG00000269476.1	AC010326.3
chr19	57900296	57916610	-	ENSG00000173480.11	ZNF417
chr19	58126248	58155110	-	ENSG00000181894.15	ZNF329
chr19	58155864	58177576	+	ENSG00000286632.1	AC008751.3
chr20	316860	348490	-	ENSG00000225377.6	NRSN2-AS1
chr20	346782	359660	+	ENSG00000125841.13	NRSN2
chr20	362835	397559	+	ENSG00000101255.11	TRIB3
chr20	472498	543835	-	ENSG00000101266.19	CSNK2A1
chr20	646615	653370	-	ENSG00000271303.1	SRXN1
chr20	646626	675800	-	ENSG00000270299.1	AL121758.1
chr20	661596	675802	-	ENSG00000215397.4	SCRT2
chr20	958452	1002311	-	ENSG00000101282.9	RSPO4
chr20	1023874	1118467	-	ENSG00000286787.1	AL110114.1
chr20	1113240	1189415	+	ENSG00000125818.18	PSMF1
chr20	1186092	1207036	+	ENSG00000274269.1	AL031665.1
chr20	1203454	1208279	+	ENSG00000215595.2	C20orf202
chr20	1226056	1296421	+	ENSG00000244588.5	RAD21L1
chr20	1266280	1309328	+	ENSG00000101298.15	SNPH
chr20	1309909	1329139	-	ENSG00000125775.15	SDCBP2
chr20	1317571	1393096	-	ENSG00000274322.1	AL136531.2
chr20	1320710	1324367	+	ENSG00000280162.1	AL136531.3
chr20	1442162	1473842	-	ENSG00000088833.17	NSFL1C
chr20	1729038	1817765	-	ENSG00000286288.1	AL109809.4
chr20	1756756	1758940	-	ENSG00000271461.1	CKAP2LP1
chr20	1767957	1779995	-	ENSG00000232528.3	AL109809.1
chr20	1947246	2030028	+	ENSG00000233896.2	PDYN-AS1
chr20	1978757	1994285	-	ENSG00000101327.9	PDYN
chr20	2101827	2177038	+	ENSG00000125834.13	STK35
chr20	2194074	2201329	+	ENSG00000287213.1	AL121899.3
chr20	2206683	2207397	-	ENSG00000287561.1	AL121899.4
chr20	2207217	2213151	+	ENSG00000226644.5	AL121899.1
chr20	2207328	2341059	+	ENSG00000286022.1	AL121899.2
chr20	2296001	2341079	+	ENSG00000125780.12	TGM3
chr20	2380901	2432753	+	ENSG00000166948.10	TGM6
chr20	2453010	2453117	-	ENSG00000207305.1	AL049650.1
chr20	2461634	2470853	-	ENSG00000125835.18	SNRPB
chr20	2467212	2508907	-	ENSG00000256566.1	AL049650.2
chr20	2481817	2524702	-	ENSG00000088876.13	ZNF343
chr20	2536607	2641784	+	ENSG00000149488.13	TMC2
chr20	2652593	2658393	+	ENSG00000101361.17	NOP56
chr20	2652777	2652842	+	ENSG00000284481.1	MIR1292
chr20	2654212	2654286	+	ENSG00000221116.1	SNORD110
chr20	2655067	2655198	+	ENSG00000271798.1	SNORA51
chr20	2656097	2656182	+	ENSG00000212498.1	SNORD86
chr20	2656624	2656694	+	ENSG00000229686.1	SNORD56
chr20	2656939	2657010	+	ENSG00000226572.1	SNORD57
chr20	2658395	2664219	-	ENSG00000101365.21	IDH3B
chr20	2664352	2665874	+	ENSG00000228293.1	AL049712.1
chr20	2692878	2760108	+	ENSG00000088881.20	EBF4
chr20	2835314	2841190	-	ENSG00000132635.17	PCED1A
chr20	2840703	2866732	+	ENSG00000215305.10	VPS16
chr20	2864184	3039076	+	ENSG00000132670.20	PTPRA
chr20	3249305	3407625	-	ENSG00000088854.12	C20orf194
chr20	3360036	3360142	+	ENSG00000201294.1	RNU6-1019P
chr20	3361880	3362324	-	ENSG00000226632.1	UBE2V1P1
chr20	3471018	3651118	+	ENSG00000088812.18	ATRN
chr20	3667965	3682246	-	ENSG00000149451.17	ADAM33
chr20	3686970	3707128	-	ENSG00000088827.12	SIGLEC1
chr20	3753508	3768387	-	ENSG00000101220.17	C20orf27
chr20	3777504	3781448	-	ENSG00000101222.12	SPEF1
chr20	3783851	3786740	-	ENSG00000125817.8	CENPB
chr20	3846799	3876123	+	ENSG00000088888.18	MAVS
chr20	3888239	3888868	-	ENSG00000229539.1	AL353194.1
chr20	3888839	3929882	+	ENSG00000125779.22	PANK2
chr20	4070152	4075165	-	ENSG00000205300.3	AL356414.1
chr20	4120980	4187747	+	ENSG00000088826.18	SMOX
chr20	4192932	4195953	+	ENSG00000230176.3	LINC01433
chr20	4220630	4249287	-	ENSG00000171873.8	ADRA1D
chr20	4590993	4591300	-	ENSG00000228210.1	AL121916.1
chr20	4721909	4728460	+	ENSG00000171864.5	PRND
chr20	4731279	4740668	-	ENSG00000180259.10	PRNT
chr20	4735669	4736673	-	ENSG00000231071.1	AL133396.1
chr20	4761300	4761696	+	ENSG00000278595.1	AL133396.2
chr20	4852356	5010293	-	ENSG00000089057.15	SLC23A2
chr20	5068232	5113103	-	ENSG00000089063.15	TMEM230
chr20	5098387	5098476	-	ENSG00000212536.1	RNA5SP474
chr20	5113993	5114083	-	ENSG00000252367.1	AL121924.2
chr20	5114953	5126626	-	ENSG00000132646.11	PCNA
chr20	5126879	5197887	+	ENSG00000101290.14	CDS2
chr20	5318268	5503189	+	ENSG00000266908.2	AL121757.2
chr20	5426892	5471094	-	ENSG00000226995.9	LINC00658
chr20	5445838	5475483	+	ENSG00000230563.4	AL121757.1
chr20	5482736	5526709	-	ENSG00000205181.7	LINC00654
chr20	5532878	5533335	+	ENSG00000225831.1	RPS18P1
chr20	5533628	5535889	+	ENSG00000235820.1	AL109935.1
chr20	5544439	5611006	-	ENSG00000125772.14	GPCPD1
chr20	5548840	5549481	+	ENSG00000233578.1	EIF4EP1
chr20	5750393	5864395	+	ENSG00000171984.15	SHLD1
chr20	5911510	5925353	+	ENSG00000089199.10	CHGB
chr20	5928085	5929318	-	ENSG00000215589.3	KANK1P1
chr20	5937228	5950558	-	ENSG00000089195.15	TRMT6
chr20	5950652	5998977	+	ENSG00000125885.13	MCM8
chr20	5950949	6039856	+	ENSG00000286235.1	AL035461.4
chr20	5964538	5964650	+	ENSG00000207380.1	AL035461.1
chr20	5990943	6005821	-	ENSG00000278719.1	MCM8-AS1
chr20	6000418	6000941	+	ENSG00000275632.1	AL035461.3
chr20	6001733	6002030	+	ENSG00000263755.2	RN7SL498P
chr20	6006093	6040053	+	ENSG00000088766.12	CRLS1
chr20	6040546	6054060	-	ENSG00000125872.8	LRRN4
chr20	6065966	6067897	-	ENSG00000278192.1	AL118505.1
chr20	6074845	6123544	-	ENSG00000101311.15	FERMT1
chr20	6446723	6528459	+	ENSG00000229876.1	CASC20
chr20	7069614	7146656	+	ENSG00000232271.1	AL096799.1
chr20	7146467	7254202	-	ENSG00000228888.1	LINC01428
chr20	7302056	7307432	-	ENSG00000261249.1	LINC01751
chr20	7831798	7832322	-	ENSG00000215586.2	AL031679.1
chr20	7882985	7940458	-	ENSG00000101323.5	HAO1
chr20	7977346	8019805	-	ENSG00000125827.9	TMX4
chr20	8019180	8043512	+	ENSG00000229766.7	AL021396.1
chr20	8077251	8968360	+	ENSG00000182621.18	PLCB1
chr20	8248704	8256918	+	ENSG00000225479.1	PLCB1-IT1
chr20	9068763	9481242	+	ENSG00000101333.16	PLCB4
chr20	9537389	9839041	-	ENSG00000101349.16	PAK5
chr20	9986088	10007116	+	ENSG00000243961.2	PARAL1
chr20	9986126	10058303	+	ENSG00000132623.16	ANKEF1
chr20	10006381	10368776	-	ENSG00000227906.8	SNAP25-AS1
chr20	10385779	10387806	+	ENSG00000230750.1	SDAD1P2
chr20	10401009	10434222	-	ENSG00000125863.20	MKKS
chr20	10413520	10431922	-	ENSG00000285508.1	AL034430.1
chr20	10420546	10420737	-	ENSG00000285723.1	AL034430.2
chr20	10435305	10636829	+	ENSG00000149346.15	SLX4IP
chr20	10637684	10673999	-	ENSG00000101384.12	JAG1
chr20	10649636	10649695	-	ENSG00000273745.1	MIR6870
chr20	10672695	10994924	+	ENSG00000270792.6	AL050403.2
chr20	10696949	10754033	+	ENSG00000224961.3	LINC01752
chr20	11234170	11301525	-	ENSG00000230990.2	AL049649.1
chr20	11536406	11541647	-	ENSG00000282478.1	AL109837.2
chr20	12865202	12952519	-	ENSG00000233048.1	LINC01722
chr20	12934877	12937097	-	ENSG00000269931.2	AL078623.1
chr20	12936262	12940902	+	ENSG00000286087.1	AL133331.1
chr20	12950288	13008417	+	ENSG00000234265.2	LINC01723
chr20	13008972	13169103	+	ENSG00000172296.13	SPTLC3
chr20	13221274	13300651	+	ENSG00000101230.6	ISM1
chr20	13389392	13638932	-	ENSG00000089123.16	TASP1
chr20	13392677	13393674	+	ENSG00000236811.1	GAPDHP2
chr20	13714322	13784886	-	ENSG00000089048.14	ESF1
chr20	13785007	13821580	+	ENSG00000101247.18	NDUFAF5
chr20	13995369	16053197	+	ENSG00000172264.17	MACROD2
chr20	14322985	14337614	-	ENSG00000125848.10	FLRT3
chr20	14352320	14352425	+	ENSG00000199570.1	RNU6-228P
chr20	14884250	14929528	-	ENSG00000235914.2	MACROD2-AS1
chr20	15280764	15280873	-	ENSG00000222500.1	RNA5SP475
chr20	15892355	15985876	-	ENSG00000286546.1	AL079338.1
chr20	16272104	16573434	-	ENSG00000089177.18	KIF16B
chr20	16748358	16770062	+	ENSG00000125879.4	OTOR
chr20	17226107	17484578	+	ENSG00000125851.10	PCSK2
chr20	17493905	17569220	-	ENSG00000125864.14	BFSP1
chr20	17516843	17517307	+	ENSG00000232333.1	RPS27AP2
chr20	17570075	17609919	+	ENSG00000125868.16	DSTN
chr20	17613678	17682295	-	ENSG00000125844.16	RRBP1
chr20	17887363	17888160	-	ENSG00000233625.1	AL035045.1
chr20	17903762	17903861	+	ENSG00000212555.1	RNU6-192P
chr20	17941597	17968980	-	ENSG00000089006.16	SNX5
chr20	17956979	18059188	-	ENSG00000125850.11	OVOL2
chr20	17962710	17962946	-	ENSG00000212232.1	SNORD17
chr20	17969018	17991122	+	ENSG00000125871.14	MGME1
chr20	18011955	18012284	+	ENSG00000218902.3	PTMAP3
chr20	18288283	18316996	+	ENSG00000125846.15	ZNF133
chr20	18289343	18359300	-	ENSG00000230010.2	AL049646.1
chr20	18567453	18744216	+	ENSG00000284776.1	AL121900.1
chr20	18587893	18766644	+	ENSG00000125821.12	DTD1
chr20	18611047	18611167	-	ENSG00000221806.1	RNU6ATAC34P
chr20	18642782	18643634	-	ENSG00000232136.2	DUXAP7
chr20	19208652	19212164	-	ENSG00000287430.1	AL136090.2
chr20	19212642	19722926	+	ENSG00000185052.12	SLC24A3
chr20	19212852	19213477	-	ENSG00000235996.1	AL136090.1
chr20	19693209	19697576	-	ENSG00000232675.7	AL121830.1
chr20	19757606	20002459	+	ENSG00000132669.13	RIN2
chr20	20017310	20033655	+	ENSG00000173418.12	NAA20
chr20	20034368	20056046	-	ENSG00000101343.14	CRNKL1
chr20	20052514	20360698	+	ENSG00000089101.18	CFAP61
chr20	20094401	20095684	-	ENSG00000241054.1	AL035454.1
chr20	20253303	20253838	-	ENSG00000229500.1	RPL17P1
chr20	20363691	20365657	+	ENSG00000280229.1	AL161658.1
chr20	20368104	20370949	+	ENSG00000173404.5	INSM1
chr20	20389530	20712644	-	ENSG00000188559.15	RALGAPA2
chr20	20659710	20659964	+	ENSG00000213384.2	EIF4E2P1
chr20	20854121	20854642	-	ENSG00000225803.1	MRPS11P1
chr20	21125983	21246622	+	ENSG00000088970.16	KIZ
chr20	21138956	21139074	-	ENSG00000199509.1	RNA5SP477
chr20	21154023	21218289	-	ENSG00000232712.6	KIZ-AS1
chr20	21488244	21488625	-	ENSG00000226405.1	AL133325.1
chr20	21499261	21502934	-	ENSG00000278041.1	AL133325.3
chr20	21501395	21501968	+	ENSG00000227693.1	GSTM3P1
chr20	21511017	21514064	-	ENSG00000125820.6	NKX2-2
chr20	21511447	21512309	+	ENSG00000258197.1	NKX2-2-AS1
chr20	21569976	21666621	+	ENSG00000279082.4	LINC01727
chr20	21610787	21703585	-	ENSG00000280350.1	LINC01726
chr20	21614978	21615435	+	ENSG00000278410.1	AL121590.1
chr20	21705659	21718486	+	ENSG00000125813.13	PAX1
chr20	21742303	21743077	-	ENSG00000233015.1	SLC25A6P1
chr20	22263065	22284029	-	ENSG00000225321.2	LINC01427
chr20	22272052	22273454	-	ENSG00000225170.2	AL049737.1
chr20	22343693	22343930	-	ENSG00000270838.1	AL121912.1
chr20	22371216	22471557	-	ENSG00000204684.4	AL133464.1
chr20	22547671	22578642	-	ENSG00000259974.3	LINC00261
chr20	22581005	22585455	-	ENSG00000125798.14	FOXA2
chr20	22587522	22607517	-	ENSG00000237396.1	LNCNEF
chr20	22668480	22685344	-	ENSG00000230400.3	LINC01747
chr20	22684958	22746991	+	ENSG00000283072.3	AL158175.1
chr20	22732802	22734089	-	ENSG00000215553.3	KRT18P3
chr20	22960534	22966063	-	ENSG00000228935.1	AL353132.1
chr20	23010209	23030785	-	ENSG00000230492.1	AL049651.1
chr20	23030863	23039241	+	ENSG00000234646.7	AL049651.2
chr20	23035386	23036812	+	ENSG00000132671.5	SSTR4
chr20	23045633	23049672	-	ENSG00000178726.7	THBD
chr20	23071547	23072722	-	ENSG00000279447.1	AL118508.3
chr20	23179272	23190419	+	ENSG00000230387.4	AL118508.1
chr20	23320958	23325352	-	ENSG00000277901.1	AL390037.1
chr20	23346941	23351486	-	ENSG00000234832.1	NXT1-AS1
chr20	23350791	23354771	+	ENSG00000132661.4	NXT1
chr20	23439685	23444930	+	ENSG00000125823.12	CSTL1
chr20	23450403	23452876	-	ENSG00000125831.10	CST11
chr20	23452623	23461207	+	ENSG00000273838.2	AL096677.1
chr20	23602410	23605876	-	ENSG00000173335.4	CST9
chr20	24063255	24226013	+	ENSG00000230133.2	LINC01721
chr20	24142590	24144386	-	ENSG00000236151.1	AL110503.1
chr20	24931840	24932983	+	ENSG00000274173.1	AL035661.1
chr20	24962925	24992751	-	ENSG00000101474.12	APMAP
chr20	24992312	24993322	+	ENSG00000286444.1	AL035661.2
chr20	25006230	25058980	-	ENSG00000154930.15	ACSS1
chr20	25062962	25063591	-	ENSG00000275358.1	AL080312.2
chr20	25070885	25082365	-	ENSG00000100987.14	VSX1
chr20	25184658	25187849	-	ENSG00000286472.1	AL035252.6
chr20	25195693	25228075	+	ENSG00000197586.13	ENTPD6
chr20	25214698	25214798	+	ENSG00000202414.1	AL035252.1
chr20	25239007	25245229	-	ENSG00000274414.1	AL121772.1
chr20	25248085	25298012	+	ENSG00000100994.12	PYGB
chr20	25251008	25251304	-	ENSG00000274507.1	AL121772.2
chr20	25284915	25285588	-	ENSG00000276952.1	AL121772.3
chr20	25294742	25390835	-	ENSG00000100997.20	ABHD12
chr20	25407673	25452628	+	ENSG00000101003.10	GINS1
chr20	25452697	25585531	-	ENSG00000101004.15	NINL
chr20	31637912	31645006	+	ENSG00000131055.5	COX4I2
chr20	31664452	31723989	-	ENSG00000171552.13	BCL2L1
chr20	31686216	31716825	+	ENSG00000236559.1	BCL2L1-AS1
chr20	31721507	31723409	+	ENSG00000281376.1	ABALON
chr20	31739271	31801805	+	ENSG00000088325.16	TPX2
chr20	31819308	31834689	+	ENSG00000101306.11	MYLK2
chr20	31844303	31845604	-	ENSG00000179772.8	FOXS1
chr20	31847637	31870747	-	ENSG00000149599.15	DUSP15
chr20	31944337	31952046	-	ENSG00000088356.6	PDRG1
chr20	32005671	32031591	-	ENSG00000226239.2	AL031658.1
chr20	32008351	32008472	+	ENSG00000252623.1	RNA5SP481
chr20	32010438	32032180	+	ENSG00000101331.17	CCM2L
chr20	32050588	32050705	+	ENSG00000212571.1	RNA5SP482
chr20	32052188	32101856	+	ENSG00000101336.14	HCK
chr20	32109714	32167258	+	ENSG00000101337.16	TM9SF4
chr20	32116171	32116629	+	ENSG00000275576.1	AL049539.1
chr20	32170390	32170790	-	ENSG00000224452.1	RSL24D1P6
chr20	32192504	32207743	-	ENSG00000126003.7	PLAGL2
chr20	32207880	32238658	+	ENSG00000101346.14	POFUT1
chr20	32277651	32335011	+	ENSG00000101350.8	KIF3B
chr20	32443059	32585074	-	ENSG00000197183.14	NOL4L
chr20	32449755	32453607	+	ENSG00000236772.1	AL034550.1
chr20	32485149	32487019	+	ENSG00000286311.1	AL034550.3
chr20	32509959	32520285	+	ENSG00000277301.1	AL034550.2
chr20	32631625	32673941	-	ENSG00000198547.9	C20orf203
chr20	32632183	32743567	-	ENSG00000285382.1	FO393400.1
chr20	32762385	32809356	+	ENSG00000088305.18	DNMT3B
chr20	32858923	32961609	+	ENSG00000215529.12	EFCAB8
chr20	33055424	33073628	+	ENSG00000186190.7	BPIFB3
chr20	33079644	33111751	+	ENSG00000186191.8	BPIFB4
chr20	33193585	33210462	+	ENSG00000183566.10	BPIFA4P
chr20	33214920	33217067	-	ENSG00000224876.1	AL121901.1
chr20	33217310	33227806	+	ENSG00000131059.12	BPIFA3
chr20	33235995	33243311	+	ENSG00000198183.12	BPIFA1
chr20	33273480	33309871	+	ENSG00000125999.11	BPIFB1
chr20	33316869	33329969	+	ENSG00000233146.1	BPIFB5P
chr20	33347720	33354444	+	ENSG00000125997.5	BPIFB9P
chr20	33358839	33401561	-	ENSG00000101391.21	CDK5RAP1
chr20	33407957	33443763	-	ENSG00000101400.6	SNTA1
chr20	33490075	33650036	+	ENSG00000078699.21	CBFA2T2
chr20	33655701	33656423	-	ENSG00000275223.1	AL121906.2
chr20	33657087	33674463	-	ENSG00000125967.16	NECAB3
chr20	33662327	33665619	+	ENSG00000149609.6	C20orf144
chr20	33666943	33668525	+	ENSG00000182584.5	ACTL10
chr20	33674517	33675380	+	ENSG00000271803.1	AL121906.1
chr20	33675477	33686385	-	ENSG00000101412.13	E2F1
chr20	33702758	33720319	-	ENSG00000101417.12	PXMP4
chr20	33728931	33731828	-	ENSG00000229188.2	AL050349.1
chr20	33731657	33792269	+	ENSG00000131061.14	ZNF341
chr20	33752167	33752543	-	ENSG00000230837.1	RPL31P2
chr20	33811348	33854366	+	ENSG00000101421.4	CHMP4B
chr20	33993646	34108308	+	ENSG00000125970.12	RALY
chr20	34088309	34112243	-	ENSG00000125977.7	EIF2S2
chr20	34122470	34123290	+	ENSG00000225246.1	RPS2P1
chr20	34132270	34136485	+	ENSG00000287853.1	AL031668.2
chr20	34194569	34269344	+	ENSG00000101440.9	ASIP
chr20	34213495	34215892	-	ENSG00000214185.3	XPOTP1
chr20	34280268	34311802	-	ENSG00000101444.13	AHCY
chr20	34363241	34540748	+	ENSG00000078747.15	ITCH
chr20	34466325	34466418	+	ENSG00000207997.1	MIR644A
chr20	34516409	34540958	+	ENSG00000125971.16	DYNLRB1
chr20	34526510	34526606	-	ENSG00000206582.1	AL136173.1
chr20	34546854	34560345	+	ENSG00000101460.13	MAP1LC3A
chr20	34560542	34698790	-	ENSG00000101464.10	PIGU
chr20	34688688	34688978	+	ENSG00000231034.1	AL118520.1
chr20	34689097	34825651	-	ENSG00000198646.14	NCOA6
chr20	34704339	34713439	+	ENSG00000078804.13	TP53INP2
chr20	34741401	34807447	+	ENSG00000286803.1	AL109824.1
chr20	34833575	34834462	-	ENSG00000225336.2	HMGB3P1
chr20	34844720	34872856	-	ENSG00000131067.17	GGT7
chr20	34872146	34927962	+	ENSG00000131069.20	ACSS2
chr20	34955810	35002437	+	ENSG00000078814.16	MYH7B
chr20	35002404	35092807	-	ENSG00000100991.12	TRPC4AP
chr20	35115364	35147336	-	ENSG00000088298.13	EDEM2
chr20	35117136	35117207	-	ENSG00000201151.1	AL135844.1
chr20	35172072	35216240	+	ENSG00000101000.6	PROCR
chr20	35195306	35195423	+	ENSG00000200301.1	RNA5SP483
chr20	35201745	35278131	-	ENSG00000126005.17	MMP24OS
chr20	35218009	35218185	+	ENSG00000229230.3	MT1P3
chr20	35226690	35276998	+	ENSG00000125966.10	MMP24
chr20	35262727	35264187	-	ENSG00000279253.1	AL121753.2
chr20	35267885	35280043	-	ENSG00000261582.1	AL121753.1
chr20	35278911	35284985	-	ENSG00000242372.8	EIF6
chr20	35285251	35285756	+	ENSG00000235214.1	FAM83C-AS1
chr20	35285731	35292425	-	ENSG00000125998.8	FAM83C
chr20	35302566	35412031	-	ENSG00000101019.22	UQCC1
chr20	35433029	35435450	+	ENSG00000204183.2	GDF5OS
chr20	35433347	35454746	-	ENSG00000125965.9	GDF5
chr20	35453954	35454097	-	ENSG00000221763.1	MIR1289-1
chr20	35455164	35519280	+	ENSG00000126001.16	CEP250
chr20	35476203	35490982	-	ENSG00000230155.6	CEP250-AS1
chr20	35520852	35528255	-	ENSG00000242507.6	FO393401.1
chr20	35523186	35529652	-	ENSG00000125975.13	C20orf173
chr20	35558737	35607562	-	ENSG00000088340.16	FER1L4
chr20	35632340	35674544	-	ENSG00000272897.5	AL109827.1
chr20	35668052	35699355	-	ENSG00000244005.13	NFS1
chr20	35699272	35700984	+	ENSG00000125995.16	ROMO1
chr20	35701347	35742312	-	ENSG00000131051.24	RBM39
chr20	35771974	35950370	+	ENSG00000025293.17	PHF20
chr20	35878476	35878733	+	ENSG00000219608.3	HIGD1AP16
chr20	35887659	35887801	+	ENSG00000201221.1	RNU4-40P
chr20	35928570	35928675	-	ENSG00000207053.1	RNU6-937P
chr20	35954564	36030700	+	ENSG00000149646.12	CNBD2
chr20	36091504	36232799	+	ENSG00000088367.23	EPB41L1
chr20	36147334	36155760	-	ENSG00000232406.7	AL121895.1
chr20	36233851	36234297	+	ENSG00000278035.1	AL121895.2
chr20	36236459	36270918	+	ENSG00000131043.12	AAR2
chr20	36306336	36528637	+	ENSG00000080845.17	DLGAP4
chr20	36507702	36573391	-	ENSG00000232907.8	DLGAP4-AS1
chr20	36541497	36551447	+	ENSG00000101335.10	MYL9
chr20	36561237	36561530	-	ENSG00000273986.1	AL050318.1
chr20	36573488	36593950	+	ENSG00000118707.10	TGIF2
chr20	36574553	36612384	+	ENSG00000259399.1	TGIF2-RAB5IF
chr20	36605779	36612557	+	ENSG00000101084.18	RAB5IF
chr20	36612318	36646196	-	ENSG00000101082.14	SLA2
chr20	36620403	36621423	+	ENSG00000227688.2	HNRNPA3P2
chr20	36651766	36746090	-	ENSG00000101079.21	NDRG3
chr20	36751791	36773818	-	ENSG00000149636.15	DSN1
chr20	36777447	36863538	-	ENSG00000149639.15	SOGA1
chr20	36870099	36870402	+	ENSG00000242509.3	RN7SL156P
chr20	36876121	36894235	+	ENSG00000101342.10	TLDC2
chr20	36889773	36951901	-	ENSG00000101347.9	SAMHD1
chr20	36996349	37095997	-	ENSG00000080839.12	RBL1
chr20	37101226	37179588	-	ENSG00000101353.14	MROH8
chr20	37178410	37241619	+	ENSG00000118705.17	RPN2
chr20	37251082	37261835	-	ENSG00000118702.9	GHRH
chr20	37289638	37317260	+	ENSG00000101363.12	MANBAL
chr20	37344685	37406050	+	ENSG00000197122.11	SRC
chr20	37492472	37527931	-	ENSG00000166619.15	BLCAP
chr20	37521206	37523690	+	ENSG00000053438.11	NNAT
chr20	37526642	37527060	-	ENSG00000276603.1	AL109614.1
chr20	37530039	37530543	+	ENSG00000235044.1	PPIAP3
chr20	37571103	37591493	+	ENSG00000274469.2	LINC01746
chr20	37602852	37603185	-	ENSG00000228234.1	GLRXP1
chr20	37693955	37872129	+	ENSG00000132792.19	CTNNBL1
chr20	37903111	37945350	+	ENSG00000132821.12	VSTM2L
chr20	37983007	38033461	-	ENSG00000101407.13	TTI1
chr20	38033725	38127780	+	ENSG00000101413.12	RPRD1B
chr20	38127385	38166578	-	ENSG00000198959.12	TGM2
chr20	38210503	38260772	-	ENSG00000149633.12	KIAA1755
chr20	38233251	38233799	-	ENSG00000277829.1	AL031651.2
chr20	38260149	38304332	+	ENSG00000285144.1	AL359555.3
chr20	38288331	38326536	-	ENSG00000206249.3	AL359555.1
chr20	38304150	38337505	+	ENSG00000101425.14	BPI
chr20	38346482	38377013	+	ENSG00000129988.6	LBP
chr20	38378825	38383179	+	ENSG00000275285.1	AL391095.3
