gene_id	chr	start	end
ENSG00000064195.7	chr17	49990005	49995224
ENSG00000248172.1	chr17	49996889	50016844
ENSG00000005884.18	chr17	50055968	50090481
ENSG00000276851.1	chr17	50094065	50094647
ENSG00000005882.12	chr17	50094737	50112152
ENSG00000275025.1	chr17	50098460	50098899
ENSG00000250282.1	chr17	50100704	50101920
ENSG00000167100.14	chr17	50110040	50129882
ENSG00000108823.16	chr17	50164214	50175928
ENSG00000188662.6	chr17	50171428	50181178
ENSG00000108821.13	chr17	50183289	50201632
ENSG00000249406.3	chr17	50199876	50215922
ENSG00000167105.8	chr17	50271406	50281485
ENSG00000251179.1	chr17	50281577	50287855
ENSG00000250286.2	chr17	50525520	50538761
ENSG00000049283.18	chr17	50532682	50543750
ENSG00000006282.21	chr17	50543058	50555852
ENSG00000250107.1	chr17	50556207	50562108
ENSG00000006283.18	chr17	50560715	50627474
ENSG00000250976.1	chr17	50563203	50563783
ENSG00000108846.16	chr17	50634777	50692253
ENSG00000154945.7	chr17	50693198	50707914
ENSG00000262967.1	chr17	50693448	50695449
ENSG00000201340.1	chr17	50696644	50696760
ENSG00000285829.1	chr17	50781306	50792493
ENSG00000173714.8	chr17	50834650	50842353
ENSG00000261976.2	chr17	50840057	50841626
ENSG00000243521.2	chr17	50847950	50849270
ENSG00000141232.5	chr17	50862223	50867978
ENSG00000229980.5	chr17	50866679	50910774
ENSG00000251665.1	chr17	50944104	50948750
ENSG00000008294.21	chr17	50962174	51120868
ENSG00000239672.7	chr17	51153536	51162428
ENSG00000011052.21	chr17	51153590	51171744
ENSG00000011260.14	chr17	51260546	51297936
ENSG00000249383.2	chr17	51312609	51335165
ENSG00000249982.1	chr17	51332679	51334090
ENSG00000249658.1	chr17	51335261	51336240
ENSG00000267452.3	chr17	51336646	51521401
ENSG00000154975.14	chr17	51630313	52160017
ENSG00000279743.1	chr17	51761260	51763397
ENSG00000166263.13	chr17	54968727	55173632
ENSG00000108924.14	chr17	55264960	55325187
ENSG00000262079.1	chr17	55325757	55327791
ENSG00000236319.2	chr17	55526964	55561577
ENSG00000262135.1	chr17	55550931	55551649
ENSG00000200107.1	chr17	55551810	55551920
ENSG00000166292.12	chr17	55719627	55732121
ENSG00000141179.14	chr17	55751051	55842830
ENSG00000262052.1	chr17	55842677	55872939
ENSG00000153930.12	chr17	55882301	56511659
ENSG00000279606.1	chr17	56471142	56473647
ENSG00000183691.6	chr17	56593699	56595611
ENSG00000214226.9	chr17	56791913	56838773
ENSG00000153933.10	chr17	56834107	56869567
ENSG00000121058.5	chr17	56938199	56961050
ENSG00000262298.1	chr17	56939932	56941275
ENSG00000262623.1	chr17	56951664	56952404
ENSG00000121057.13	chr17	57085092	57121346
ENSG00000286732.1	chr17	57253236	57255855
ENSG00000153944.11	chr17	57255851	57684689
ENSG00000279281.1	chr17	57448218	57450291
ENSG00000263499.1	chr17	57600856	57608412
ENSG00000242889.3	chr17	57618108	57618393
ENSG00000238447.1	chr17	57685529	57685592
ENSG00000166329.3	chr17	57744495	57745299
ENSG00000265542.5	chr17	57771946	57834749
ENSG00000222976.1	chr17	57789449	57789732
ENSG00000181610.13	chr17	57834781	57850056
ENSG00000180891.13	chr17	57861243	57955412
ENSG00000278642.1	chr17	57955965	57956143
ENSG00000136451.9	chr17	57971547	57988259
ENSG00000280233.1	chr17	57988180	57988760
ENSG00000266086.3	chr17	57989038	58007246
ENSG00000264112.1	chr17	57989039	57994850
ENSG00000136450.13	chr17	58000919	58007346
ENSG00000279069.1	chr17	58006674	58008187
ENSG00000285930.1	chr17	58050789	58060739
ENSG00000264364.3	chr17	58083419	58095542
ENSG00000279207.1	chr17	58095672	58101479
ENSG00000141194.6	chr17	58148449	58159555
ENSG00000121053.6	chr17	58192726	58205174
ENSG00000278627.1	chr17	58202352	58203003
ENSG00000167419.11	chr17	58218548	58268518
ENSG00000286788.1	chr17	58241164	58247385
ENSG00000005379.17	chr17	58301228	58328795
ENSG00000265148.6	chr17	58324472	58415766
ENSG00000265206.5	chr17	58330884	58332508
ENSG00000284353.1	chr17	58331232	58331318
ENSG00000176160.11	chr17	58420167	58488408
ENSG00000266648.1	chr17	58476138	58476950
ENSG00000108389.9	chr17	58489529	58517905
ENSG00000264672.6	chr17	58519837	58557799
ENSG00000108387.15	chr17	58520250	58544368
ENSG00000121101.15	chr17	58556678	58692055
ENSG00000108384.15	chr17	58692573	58735611
ENSG00000175175.6	chr17	58755854	58985179
ENSG00000108395.14	chr17	58982638	59106921
ENSG00000182628.13	chr17	59109857	59155260
ENSG00000068489.12	chr17	59155499	59204705
ENSG00000266537.1	chr17	59174983	59181787
ENSG00000175155.10	chr17	59331655	59401729
ENSG00000265313.7	chr17	59422088	59526946
ENSG00000200889.1	chr17	59537359	59537499
ENSG00000141367.12	chr17	59619689	59696956
ENSG00000141378.14	chr17	59674636	59707626
ENSG00000062716.13	chr17	59707192	59842255
ENSG00000284190.1	chr17	59841266	59841337
ENSG00000201524.1	chr17	59847438	59847544
ENSG00000108423.15	chr17	59859479	59892945
ENSG00000108443.14	chr17	59893046	59950574
ENSG00000241913.1	chr17	59912197	59912366
ENSG00000167434.10	chr17	60149942	60170899
ENSG00000170832.13	chr17	60177327	60422470
ENSG00000141371.13	chr17	60392429	60431426
ENSG00000213228.5	chr17	60433678	60435996
ENSG00000170836.12	chr17	60600183	60666280
ENSG00000141376.22	chr17	60677453	61392838
ENSG00000224011.1	chr17	60727165	60727482
ENSG00000252534.1	chr17	60748940	60749046
ENSG00000267207.1	chr17	61034636	61070122
ENSG00000267131.1	chr17	61361668	61400243
ENSG00000266934.1	chr17	61382785	61384680
ENSG00000267280.5	chr17	61393456	61411555
ENSG00000121068.14	chr17	61399843	61409466
ENSG00000187013.4	chr17	61411751	61413280
ENSG00000253506.3	chr17	61590421	61591219
ENSG00000136492.9	chr17	61679139	61863528
ENSG00000108506.12	chr17	61865367	61928016
ENSG00000108510.10	chr17	61942605	62065278
ENSG00000146872.17	chr17	62458658	62615481
ENSG00000264546.1	chr17	62549726	62552121
ENSG00000011028.14	chr17	62627670	62693597
ENSG00000279713.1	chr17	62679403	62681354
ENSG00000199697.1	chr17	62683905	62684010
ENSG00000265702.2	chr17	62699244	62754973
ENSG00000173838.12	chr17	62701314	62808344
ENSG00000283538.3	chr17	62910021	62968549
ENSG00000270324.1	chr17	62978494	62978841
ENSG00000272164.1	chr17	63004672	63005152
ENSG00000170921.15	chr17	63009556	63427699
ENSG00000272383.1	chr17	63088162	63089197
ENSG00000226797.2	chr17	63381231	63414430
ENSG00000263644.1	chr17	63391191	63431089
ENSG00000271749.1	chr17	63393355	63393586
ENSG00000265282.1	chr17	63430468	63432211
ENSG00000008283.16	chr17	63432304	63446354
ENSG00000265971.1	chr17	63454993	63455817
ENSG00000159640.16	chr17	63477061	63498380
ENSG00000264813.6	chr17	63484823	63521848
ENSG00000224353.2	chr17	63507056	63519806
ENSG00000136485.15	chr17	63550477	63594279
ENSG00000200560.1	chr17	63573242	63573345
ENSG00000136463.8	chr17	63600882	63608365
ENSG00000270587.1	chr17	63610772	63611184
ENSG00000198909.7	chr17	63622415	63696303
ENSG00000266173.7	chr17	63682336	63741986
ENSG00000125695.12	chr17	63702845	63752097
ENSG00000259533.2	chr17	63885810	63886411
ENSG00000136488.15	chr17	63894909	63896661
ENSG00000259333.1	chr17	63900643	63900879
ENSG00000204414.13	chr17	63909597	63918838
ENSG00000108622.11	chr17	64002594	64020634
ENSG00000178607.16	chr17	64039142	64130819
ENSG00000286629.1	chr17	64067619	64070270
ENSG00000266402.3	chr17	64145970	64146476
ENSG00000199753.1	chr17	64146083	64146152
ENSG00000281311.1	chr17	64146337	64146471
ENSG00000277887.1	chr17	64146339	64146471
ENSG00000136478.7	chr17	64147227	64263301
ENSG00000256358.1	chr17	64308316	64308690
ENSG00000261371.6	chr17	64319415	64413776
ENSG00000265031.1	chr17	64425069	64425170
ENSG00000256525.8	chr17	64477785	64497054
ENSG00000108654.15	chr17	64498254	64508199
ENSG00000284564.1	chr17	64500774	64500839
ENSG00000284368.1	chr17	64501214	64501313
ENSG00000258890.7	chr17	64506865	64542461
ENSG00000108854.16	chr17	64542282	64662307
ENSG00000270714.1	chr17	64747264	64747492
ENSG00000215769.8	chr17	64749663	64781707
ENSG00000266820.1	chr17	64749918	64758603
ENSG00000265298.1	chr17	64750420	64751311
ENSG00000266155.2	chr17	64936485	64940229
ENSG00000280299.1	chr17	64940602	64954177
ENSG00000272346.2	chr17	64940606	64940717
ENSG00000265912.1	chr17	64943262	64951054
ENSG00000272006.1	chr17	64951498	64951609
ENSG00000232457.4	chr17	64953683	64956546
ENSG00000214174.8	chr17	64966550	64975576
ENSG00000108370.17	chr17	65100812	65227703
ENSG00000263520.1	chr17	65457541	65458408
ENSG00000168646.13	chr17	65528563	65561648
ENSG00000266076.1	chr17	65538102	65641033
ENSG00000154240.17	chr17	65635537	66192133
ENSG00000091583.11	chr17	66212033	66256525
ENSG00000252653.1	chr17	66267743	66267848
ENSG00000284242.1	chr17	66278059	66278664
ENSG00000154229.12	chr17	66302613	66810743
ENSG00000252685.1	chr17	66638271	66638374
ENSG00000251698.1	chr17	66639269	66639383
ENSG00000229330.2	chr17	66676372	66677404
ENSG00000075429.9	chr17	66835117	66894751
ENSG00000251764.1	chr17	66895491	66895572
ENSG00000075461.6	chr17	66964707	67033398
ENSG00000198265.12	chr17	67070444	67245989
ENSG00000197170.10	chr17	67337916	67366605
ENSG00000154217.15	chr17	67377281	67697261
ENSG00000244610.3	chr17	67457023	67457290
ENSG00000263690.2	chr17	67471489	67471585
ENSG00000207688.2	chr17	67471489	67471585
ENSG00000279917.1	chr17	67611277	67613822
ENSG00000267023.5	chr17	68125777	68152468
ENSG00000267708.1	chr17	68152776	68159043
ENSG00000278740.1	chr17	68188547	68189165
ENSG00000267731.1	chr17	68189884	68192802
ENSG00000267472.1	chr17	68198921	68199596
ENSG00000274712.1	chr17	68205489	68207493
ENSG00000265100.1	chr17	68246629	68247938
ENSG00000196704.12	chr17	68247930	68257164
ENSG00000141337.12	chr17	68259182	68422731
ENSG00000108932.12	chr17	68267026	68291267
ENSG00000267009.6	chr17	68413623	68524949
ENSG00000070540.13	chr17	68420948	68457513
ENSG00000207561.1	chr17	68424451	68424548
ENSG00000108946.14	chr17	68511780	68551319
ENSG00000108950.12	chr17	68535113	68601367
ENSG00000267461.1	chr17	68557516	68582577
ENSG00000267659.5	chr17	68591796	68763882
ENSG00000267250.1	chr17	68793549	68797822
ENSG00000141338.14	chr17	68867289	68955392
ENSG00000231749.3	chr17	68944531	69042784
ENSG00000154258.17	chr17	68974488	69060949
ENSG00000154262.13	chr17	69078702	69141895
ENSG00000154263.17	chr17	69147214	69244846
ENSG00000278873.1	chr17	69232963	69235012
ENSG00000285931.1	chr17	69242230	69244097
ENSG00000154265.16	chr17	69244311	69327244
ENSG00000267203.1	chr17	69318733	69318961
ENSG00000108984.15	chr17	69414697	69553865
ENSG00000267653.1	chr17	69477139	69501755
ENSG00000227517.7	chr17	69577251	69903000
ENSG00000230258.6	chr17	70017324	70128859
ENSG00000153822.13	chr17	70053429	70135608
ENSG00000267365.1	chr17	70166961	70169402
ENSG00000123700.5	chr17	70168673	70180044
ENSG00000267471.1	chr17	70628917	70629265
ENSG00000271239.1	chr17	70778604	70779230
ENSG00000260785.2	chr17	71097774	71202203
ENSG00000228118.3	chr17	71620978	71621436
ENSG00000234899.10	chr17	72034107	72237203
ENSG00000226101.2	chr17	72072333	72103035
ENSG00000125398.8	chr17	72121020	72126416
ENSG00000227036.8	chr17	72290091	72640472
ENSG00000264026.2	chr17	72342692	72355136
ENSG00000263680.2	chr17	72425939	72428852
ENSG00000133195.11	chr17	72645949	73092712
ENSG00000252274.1	chr17	72818836	72818972
ENSG00000265469.1	chr17	73163035	73163359
ENSG00000264860.1	chr17	73164977	73196593
ENSG00000180616.9	chr17	73165010	73176633
ENSG00000166685.12	chr17	73192632	73208507
ENSG00000133193.12	chr17	73207353	73236753
ENSG00000141219.15	chr17	73232233	73248947
ENSG00000265010.1	chr17	73243093	73244706
ENSG00000187959.9	chr17	73248449	73262352
ENSG00000069188.17	chr17	73334384	73644445
ENSG00000264750.1	chr17	73641026	73643106
ENSG00000265935.1	chr17	73662568	73663848
ENSG00000263574.2	chr17	73737854	73756932
ENSG00000177338.14	chr17	73749270	73828520
ENSG00000265927.1	chr17	73831572	73836019
ENSG00000172809.13	chr17	74203582	74210655
ENSG00000171595.14	chr17	74274234	74314884
ENSG00000196169.15	chr17	74326210	74355820
ENSG00000204347.4	chr17	74356416	74361868
ENSG00000257008.6	chr17	74367407	74372622
ENSG00000167851.15	chr17	74466399	74484794
ENSG00000182938.6	chr17	74935802	74949992
ENSG00000167861.16	chr17	74950742	74973166
ENSG00000263586.1	chr17	74970704	74975728
ENSG00000180901.11	chr17	75032575	75065889
ENSG00000167863.12	chr17	75038863	75046985
ENSG00000270993.1	chr17	75060491	75060620
ENSG00000188612.12	chr17	75165586	75182959
ENSG00000125450.11	chr17	75205659	75235758
ENSG00000125454.12	chr17	75272981	75289510
ENSG00000177885.15	chr17	75318076	75405709
ENSG00000264511.1	chr17	75406069	75406162
ENSG00000223217.1	chr17	75409086	75409188
ENSG00000202332.1	chr17	75431990	75432087
ENSG00000266714.9	chr17	75588058	75626849
ENSG00000108469.15	chr17	75626845	75667189
ENSG00000204323.5	chr17	75633434	75641404
ENSG00000132470.14	chr17	75721328	75757818
ENSG00000108479.12	chr17	75751594	75765236
ENSG00000092929.11	chr17	75827225	75844717
ENSG00000132471.12	chr17	75845699	75856507
ENSG00000141569.12	chr17	75880335	75896951
ENSG00000267342.1	chr17	75897060	75900148
ENSG00000204316.12	chr17	75898643	75905413
ENSG00000267426.5	chr17	75898645	75930129
ENSG00000188878.19	chr17	75909574	75941140
ENSG00000261408.7	chr17	75979231	76005999
ENSG00000250506.7	chr17	76000906	76005999
ENSG00000167880.7	chr17	76004502	76027452
ENSG00000182473.22	chr17	76081016	76121576
ENSG00000275360.1	chr17	76098019	76098076
ENSG00000185262.9	chr17	76265348	76271298
ENSG00000129646.14	chr17	76274049	76307998
ENSG00000161542.17	chr17	76309478	76384521
ENSG00000176170.13	chr17	76376584	76387860
ENSG00000175931.13	chr17	76389456	76453152
ENSG00000129673.9	chr17	76453351	76470117
ENSG00000129667.12	chr17	76470891	76501790
ENSG00000161544.10	chr17	76527356	76551175
ENSG00000214140.11	chr17	76527586	76553578
ENSG00000182534.13	chr17	76672551	76711016
ENSG00000212418.1	chr17	76703632	76703727
ENSG00000277382.1	chr17	76709760	76710045
ENSG00000070495.14	chr17	76712832	76726799
ENSG00000267065.2	chr17	76799044	76807102
ENSG00000267535.2	chr17	76849840	76861836
ENSG00000167889.12	chr17	76868456	76950393
ENSG00000234912.12	chr17	77086716	77099902
ENSG00000129657.16	chr17	77088749	77217101
ENSG00000275143.1	chr17	77089307	77089493
ENSG00000284250.1	chr17	77089417	77089497
ENSG00000263718.2	chr17	77257737	77281897
ENSG00000265121.1	chr17	77264180	77264776
ENSG00000184640.18	chr17	77280569	77500596
ENSG00000266998.1	chr17	77373818	77377236
ENSG00000287257.1	chr17	77386901	77388546
ENSG00000267665.2	chr17	77516887	77536601
ENSG00000267506.5	chr17	77546940	77563243
ENSG00000286534.1	chr17	77548129	77550499
ENSG00000267466.1	chr17	77563368	77568695
ENSG00000204283.4	chr17	77877330	77884119
ENSG00000238898.1	chr17	77920098	77920258
ENSG00000078687.17	chr17	77959240	78108835
ENSG00000279600.1	chr17	78008421	78008855
ENSG00000267463.1	chr17	78066258	78066761
ENSG00000238658.1	chr17	78066947	78067053
ENSG00000204282.4	chr17	78107398	78111799
ENSG00000141524.15	chr17	78110458	78132407
ENSG00000187997.11	chr17	78146353	78166177
ENSG00000108639.7	chr17	78168558	78173527
ENSG00000167900.12	chr17	78174091	78187233
ENSG00000204278.12	chr17	78231310	78240987
ENSG00000283914.1	chr17	78248193	78251440
ENSG00000267676.1	chr17	78248493	78254416
ENSG00000279886.1	chr17	78250346	78250932
ENSG00000204277.1	chr17	78261349	78278492
ENSG00000087157.19	chr17	78378649	78425114
ENSG00000187775.17	chr17	78423697	78577396
ENSG00000267432.6	chr17	78484882	78503056
ENSG00000108669.16	chr17	78674048	78782297
ENSG00000279570.1	chr17	78691266	78691979
ENSG00000252391.1	chr17	78696694	78696797
ENSG00000055483.19	chr17	78787381	78841441
ENSG00000287539.1	chr17	78845345	78846686
ENSG00000267355.2	chr17	78845953	78846868
ENSG00000035862.12	chr17	78852977	78925387
ENSG00000267601.1	chr17	78855478	78855844
ENSG00000178404.10	chr17	78870910	78903217
ENSG00000108679.13	chr17	78971238	78979947
ENSG00000265096.2	chr17	79018131	79027673
ENSG00000173918.15	chr17	79022814	79049788
ENSG00000167280.16	chr17	79074939	79088599
ENSG00000167281.19	chr17	79089345	79516148
ENSG00000266665.1	chr17	79707176	79707249
ENSG00000267719.1	chr17	79707266	79712317
ENSG00000173894.11	chr17	79778148	79787983
ENSG00000141570.11	chr17	79792132	79801683
ENSG00000262768.2	chr17	79800598	79802529
ENSG00000262772.2	chr17	79819083	79827704
ENSG00000141582.15	chr17	79833156	79839440
ENSG00000167291.16	chr17	79932343	80035872
ENSG00000262172.1	chr17	79991944	79992841
ENSG00000141519.15	chr17	80036632	80100613
ENSG00000265561.2	chr17	80098828	80098877
ENSG00000171298.13	chr17	80101556	80119881
ENSG00000181045.15	chr17	80219699	80253500
ENSG00000173821.19	chr17	80260866	80398786
ENSG00000263069.6	chr17	80351828	80415168
ENSG00000173818.17	chr17	80415165	80438086
ENSG00000264961.1	chr17	80419418	80419493
ENSG00000260369.2	chr17	80453735	80454729
ENSG00000279273.1	chr17	80463451	80465593
ENSG00000171246.6	chr17	80466834	80477843
ENSG00000141564.15	chr17	80544819	80966371
ENSG00000262662.1	chr17	80960766	80961713
ENSG00000261924.1	chr17	80966239	80971213
ENSG00000240270.1	chr17	80976454	80976948
ENSG00000176108.9	chr17	80991598	81009517
ENSG00000263218.2	chr17	80999509	81000130
ENSG00000280351.2	chr17	81003335	81005132
ENSG00000262873.2	chr17	81017969	81028079
ENSG00000262098.1	chr17	81023545	81025503
ENSG00000175866.15	chr17	81035122	81117432
ENSG00000181409.14	chr17	81110487	81166221
ENSG00000263167.1	chr17	81135771	81136256
ENSG00000167302.10	chr17	81228277	81239091
ENSG00000224877.4	chr17	81239305	81241310
ENSG00000157637.13	chr17	81244811	81295547
ENSG00000276101.1	chr17	81251194	81251803
ENSG00000279187.1	chr17	81262920	81265401
ENSG00000266074.8	chr17	81395475	81466332
ENSG00000263271.1	chr17	81461013	81461937
ENSG00000278200.1	chr17	81480523	81481570
ENSG00000184009.12	chr17	81509971	81523847
ENSG00000229848.1	chr17	81514047	81527776
ENSG00000182446.14	chr17	81556887	81648465
ENSG00000207021.1	chr17	81573490	81573602
ENSG00000185359.13	chr17	81683326	81703138
ENSG00000277784.1	chr17	81693757	81693869
ENSG00000275902.1	chr17	81697025	81697714
ENSG00000262049.1	chr17	81701324	81703300
ENSG00000262814.8	chr17	81703367	81707517
ENSG00000262660.1	chr17	81703371	81720539
ENSG00000183048.12	chr17	81712236	81721016
ENSG00000182676.5	chr17	81833492	81835050
ENSG00000185624.15	chr17	81843161	81860624
ENSG00000262831.1	chr17	81843165	81843958
ENSG00000278876.1	chr17	81862778	81863102
ENSG00000262413.1	chr17	81867721	81868552
ENSG00000141522.12	chr17	81867721	81871378
ENSG00000169696.16	chr17	81976807	82017406
ENSG00000169689.15	chr17	82018702	82024107
ENSG00000169683.8	chr17	82023305	82031151
ENSG00000169750.9	chr17	82031678	82034204
ENSG00000169738.8	chr17	82035136	82037709
ENSG00000279372.1	chr17	82035403	82035800
ENSG00000264569.1	chr17	82037905	82039380
ENSG00000169733.12	chr17	82047902	82051831
ENSG00000169727.12	chr17	82050691	82057470
ENSG00000176155.19	chr17	82101460	82212830
ENSG00000266654.1	chr17	82160056	82160452
ENSG00000141526.16	chr17	82228397	82261129
ENSG00000284574.1	chr17	82236668	82236728
ENSG00000141551.14	chr17	82239023	82273731
ENSG00000275888.1	chr17	82244770	82245591
ENSG00000173762.8	chr17	82314868	82317608
ENSG00000141574.8	chr17	82321024	82334074
ENSG00000182459.5	chr17	82359247	82363775
ENSG00000278964.1	chr17	82362349	82363196
ENSG00000141568.21	chr17	82519713	82644662
ENSG00000141556.21	chr17	82752065	82945914
ENSG00000263098.1	chr17	82795486	82796095
ENSG00000262663.1	chr17	82918282	82918785
ENSG00000175711.8	chr17	82942155	83051810
ENSG00000158270.12	chr18	316737	500722
ENSG00000265477.1	chr18	423744	424416
ENSG00000079101.16	chr18	596988	650334
ENSG00000288533.1	chr18	623743	626492
ENSG00000176912.5	chr18	630886	658340
ENSG00000176105.14	chr18	721588	812546
