name	chr	start	end	strand	Ensembl_ID	22Rv1	DU145	LNCaP	MDA PCa 2b	NCI-H660	PC3	VCaP	start_tad	end_tad	Fraction
TAZ	chrX	154411523	154421726	+	ENSG00000102125.16	0.430883268078	0.259296340532	0.226682039256	0.123024568527	-0.168892251568	0.0658333377124	-0.0960286639826	154280000	154560000	0.469725
TBATA	chr10	70771238	70785401	-	ENSG00000166220.12		-0.140950967887	-0.0708712841608	0.118023736219		0.130387034019		70560000	70800000	0.0608291666666667
TBC1D10A	chr22	30291989	30327046	-	ENSG00000099992.15		-0.0296301075598	-0.105492351226	-0.0707343648162		-0.274765843683		30280000	30440000	0.7059625
TBC1D10B	chr16	30357101	30370494	-	ENSG00000169221.14		-0.290629451648	0.0606330173949	-0.0109038797673		-0.327341146682		30320000	30680000	0.859738888888889
TBC1D10C	chr11	67403914	67410089	+	ENSG00000175463.12		0.0907681398722	-0.348744878463					67240000	67520000	0.585407142857143
TBC1D12	chr10	94402540	94536332	+	ENSG00000108239.9		0.0798616520781	-0.0776791174854					93880000	94560000	0.768441176470588
TBC1D13	chr9	128787252	128810430	+	ENSG00000107021.16		-0.333184406852	0.0500832597917	-0.0557408214299		0.0875661505374		128160000	129120000	0.6533875
TBC1D14	chr4	6909241	7033118	+	ENSG00000132405.19		0.216980096114	0.0877391119959	0.158822478281		0.00129401146618		6880000	7080000	0.146205
TBC1D15	chr12	71839706	71927248	+	ENSG00000121749.15		-0.0275157045536	-0.159958760331	-0.121254360744		0.14422640177		71760000	72000000	0.332108333333333
TBC1D17	chr19	49877424	49888750	+	ENSG00000104946.13		0.0797011819233	-0.0364247242738					49680000	50080000	0.49356
TBC1D19	chr4	26576436	26756223	+	ENSG00000109680.11		-0.0478861372028	-0.02260717122	-0.076645419027		0.0367586170012		26440000	27040000	0.227393333333333
TBC1D2	chr9	98199010	98255649	-	ENSG00000095383.20		-0.0734898565808	-0.180292660812	-0.22260119214		-0.140130242042		97920000	98280000	0.0676416666666667
TBC1D20	chr20	435479	462543	-	ENSG00000125875.14		-0.043190083098	-0.0772878868235	0.116361284995		-0.0304530250073		320000	520000	0.287285
TBC1D21	chr15	73873563	73889214	+	ENSG00000167139.9		0.035424788405	0.00274798204337	0.0725906946584		0.0797506352858		73720000	73920000	0.767815
TBC1D22A	chr22	46762616	47175699	+	ENSG00000054611.14		-0.0458626587849	0.0958654448811	0.281265680539		0.0884858531524		46760000	48520000	0.00148636363636364
TBC1D22B	chr6	37257771	37332970	+	ENSG00000065491.8		-0.225851682638	-0.0203976557762					37240000	37720000	0.0370229166666667
TBC1D24	chr16	2475050	2509560	+	ENSG00000162065.14		-0.138466835076	-0.130183376822					2120000	2560000	0.806931818181818
TBC1D25	chrX	48539713	48562609	+	ENSG00000068354.16	-0.154236390072	-0.213358986687	-0.444549291709	-0.139429216311	-0.530761829548	-0.216635147199	0.0934637484208	48440000	48600000	0.62320625
TBC1D26	chr17	15732246	15749192	+	ENSG00000214946.14		0.100446737751	0.295061205789	0.0680025239621		0.225276995183		15520000	15880000	0.589572222222222
TBC1D28	chr17	18635005	18644427	-	ENSG00000189375.11		-0.302238614114	-0.201709170698					18400000	18840000	0.444484090909091
TBC1D2B	chr15	77984035	78077724	-	ENSG00000167202.11	-0.209764201459	0.210341190779	-0.548249678968	0.464819890319	0.207128146197	-0.294848343699	0.143572261898	77920000	78280000	0.561877777777778
TBC1D3	chr17	38181658	38192541	-	ENSG00000274611.3		0.0717121834073	-0.12312860251					37880000	38320000	0.289679545454545
TBC1D30	chr12	64780515	64881033	+	ENSG00000111490.14		-0.210061655075	0.354303846902					64760000	65160000	0.0512875
TBC1D31	chr8	123041967	123152153	+	ENSG00000156787.17		-0.140222559563	0.115986421301	-0.16904147632		-0.160862533701		123040000	123160000	0.0163916666666667
TBC1D32	chr6	121079493	121334745	-	ENSG00000146350.14		-0.168955372368	-0.335567514668	0.0845016672128		-0.149300648094		121040000	121440000	0.2631375
TBC1D3B	chr17	36165680	36176636	-	ENSG00000274808.5		0.0424743313864	0.314527678528	0.288647241044		-0.0284818459434		36160000	36440000	0.940585714285714
TBC1D3C	chr17	38057692	38068592	-	ENSG00000278299.5		0.111424492592	-0.00587804889415	-0.121935729846		-0.0613436493252		37880000	38320000	0.571381818181818
TBC1D3D	chr17	38003975	38014902	+	ENSG00000274419.6		0.000887740476057	0.14783102795	0.136806082867		0.168665379678		37880000	38320000	0.281761363636364
TBC1D3E	chr17	38127950	38138862	+	ENSG00000278599.5		0.400668245366	0.275921491434					37880000	38320000	0.563522727272727
TBC1D3F	chr17	36428617	36439566	-	ENSG00000275954.5		-0.103707483718	0.229133955562					36160000	36440000	0.00155
TBC1D3G	chr17	36323883	36334759	+	ENSG00000260287.4		0.0589529701308	-0.0345003152385	0.060796988406		0.241291545296		36160000	36440000	0.585296428571429
TBC1D3H	chr17	36377530	36388423	-	ENSG00000274226.5		0.0415178167108	-0.142249421596	-0.0706009420834		-0.0387416452723		36160000	36440000	0.184203571428571
TBC1D3I	chr17	36253455	36264553	-	ENSG00000274933.5		0.160650276087	0.28547825913	0.0485958511197		0.0804551479308		36160000	36440000	0.626596428571429
TBC1D3K	chr17	37924414	37935365	+	ENSG00000273513.1		0.115670064241	-0.15037240867	-0.00859397638966		0.051998104131		37880000	38320000	0.100940909090909
TBC1D3L	chr17	37977971	37989048	-	ENSG00000274512.5		-0.155296999953	0.0721982772907	-0.0528926735516		-0.0210333767405		37880000	38320000	0.752163636363636
TBC1D4	chr13	75283502	75482169	-	ENSG00000136111.14		0.0765315955341	0.0694964209872	0.179234486138		0.202163951835		75240000	75560000	0.243221875
TBC1D8	chr2	101007616	101252866	-	ENSG00000204634.12								101000000	101280000	0.0969071428571429
TBC1D8B	chrX	106802672	106876150	+	ENSG00000133138.20	0.0489683394171	-0.0231351147631	-0.00776405407654	-0.0674002245767	-0.0604267801386	-0.122577273643	0.00394323314877	106400000	107000000	0.67112
TBC1D9	chr4	140620781	140756385	-	ENSG00000109436.8	0.240070959853	-0.10661002142	0.292762604736	0.279794112762	-0.0861186731847	0.0274644867881	0.131388822885	140360000	140840000	0.174197916666667
TBC1D9B	chr5	179862065	179907859	-	ENSG00000197226.12	-0.303910507616	-0.215480769198	0.129374354384	0.0312263578566	-0.355216503723	-0.249670472687	-0.0331643876586	179520000	179920000	0.0303525
TBCA	chr5	77691165	77868780	-	ENSG00000171530.14		-0.212331343746	-0.255075788716	-0.315266550929		-0.0372546043375		77520000	78000000	0.273375
TBCB	chr19	36114288	36125947	+	ENSG00000105254.12		0.0550625780945	-0.0104017544063	-0.105545064751		0.103356901938		36000000	36280000	0.408171428571429
TBCC	chr6	42744497	42746103	-	ENSG00000124659.7	-0.245789120608	-0.0219605494671	-0.0287116036079	-0.0718645027118	-0.149562407137	-0.145304588626	0.0553436018929	42560000	42880000	0.418428125
TBCCD1	chr3	186546066	186570543	-	ENSG00000113838.13								185920000	186600000	0.0433191176470588
TBCD	chr17	82752064	82945914	+	ENSG00000141556.21		-0.476201075644	-0.251485265049	-0.250035047796		-0.341750612964		82600000	83200000	0.25344
TBCE	chr1	235328569	235448952	+	ENSG00000285053.1	-0.48919637953	-0.474250514309	-0.747998974194	-0.667027428544	-0.284368014086	-0.684640563914	-0.639490039006	235080000	235480000	0.6214225
TBCE	chr1	235367359	235452443	+	ENSG00000284770.2	-0.48919637953	-0.474250514309	-0.747998974194	-0.667027428544	-0.284368014086	-0.684640563914	-0.639490039006	235080000	235480000	0.7183975
TBCEL	chr11	121024071	121090775	+	ENSG00000154114.12		0.103690442649	0.206630971677	0.153610294498		0.165152249749		120960000	121200000	0.2669625
TBCK	chr4	106041598	106316683	-	ENSG00000145348.17	-0.0916985339308	-0.027453795991	-0.10565566893	0.0277252546696	-0.0298733025809	-0.111378313441	0.0686105261721	105720000	106360000	0.0676828125
TBK1	chr12	64452091	64502114	+	ENSG00000183735.10	0.404172163314	0.0869210916508	0.233601880014	0.11765219015	-0.0887669863776	-0.174736869181	0.0307798033409	64400000	64760000	0.144697222222222
TBKBP1	chr17	47694080	47712050	+	ENSG00000198933.9		-0.0836850290944	0.0698306206442	-0.0455196911171		-0.0346965189378		47600000	47840000	0.392
TBL1X	chrX	9463294	9741037	+	ENSG00000101849.17		-0.109369424789	-0.0325601760548	-0.0292767516699		-0.251475317505		8760000	10160000	0.502352857142857
TBL1XR1	chr3	177019339	177228000	-	ENSG00000177565.17	-0.346876505683	-0.035708011631	-0.217941941817	0.258399468129	-0.211839926821	0.129218029192	-0.0711867647167	176960000	177360000	0.33
TBL1Y	chrY	6910685	7101970	+	ENSG00000092377.15		-0.138565436271	-0.0703474394987	0.0359017131809		0.0027070557562		6720000	7120000	0.4767125
TBL2	chr7	73567536	73578791	-	ENSG00000106638.17		-0.0905031980456	0.0188478115609	-0.0506434990523		0.0109079877282		73560000	73760000	0.906045
TBL3	chr16	1972052	1982929	+	ENSG00000183751.15	-0.638567891229	-0.6313810531	-0.945701569288	-0.958156249751	-0.50565130216	-0.568292449952	-0.0225323463709	1800000	2080000	0.614471428571429
TBP	chr6	170554301	170572870	+	ENSG00000112592.14	-0.199366329117	-0.0513843755271	-0.0310172261786	-0.240727292256	-0.0857609129353	0.0776948567541	-0.296119046785	170280000	170600000	0.857190625
TBPL1	chr6	133952169	133990432	+	ENSG00000028839.10	0.00760260683557	0.0724630730339	0.0660447339084	0.097291378435	-0.136742783504	-0.159772859611	0.227968163192	133920000	134120000	0.160845
TBPL2	chr14	55413540	55456726	-	ENSG00000182521.5		0.0745372662012	-0.020409918598	0.123517493682		0.175593032008		55400000	56480000	0.947475925925926
TBR1	chr2	161416296	161425870	+	ENSG00000136535.15	0.185372408372	0.0835901501968	0.215498850546	0.133176241879	-0.0339322869055	0.0823304123367	0.0688958569736	161080000	161440000	0.934155555555555
TBRG1	chr11	124622835	124635926	+	ENSG00000154144.13	0.143689915215	-0.0949083775087	-0.17984381862	-0.0772422988485	-0.0856899684865	0.0446003574954	-0.250921815638	124600000	124960000	0.0634305555555556
TBRG4	chr7	45100099	45112047	-	ENSG00000136270.14		-0.20686611074	-0.239944444629	-0.426545989816		-0.476479438051		44840000	45120000	0.0284035714285714
TBX1	chr22	19756702	19783593	+	ENSG00000184058.14	-0.145730361196	-0.0391131404205	0.0790951920947	-0.115213245789	-0.123510091099	0.00259790576313	-0.193114405288	19720000	19960000	0.152925
TBX10	chr11	67631302	67639560	-	ENSG00000167800.9	0.00524672953754	-0.142895007818	0.029002261069	-0.175836285119	0.131851115197	-0.0037448994709	-0.0960084497628	67520000	67720000	0.4022
TBX15	chr1	118883045	118989556	-	ENSG00000092607.15	0.0600733732072	0.130093786894	-0.0366548579693	0.0416297157822	0.0251445443675	0.000973546225791	0.0984203894153	117960000	119000000	0.0100423076923077
TBX18	chr6	84687350	84764598	-	ENSG00000112837.17		0.00798684896297	-0.0451034089103					84640000	84960000	0.61063125
TBX19	chr1	168280876	168314426	+	ENSG00000143178.13	-0.319985563671	-0.277890279462	-0.276758771274	-0.247419836953	-0.138389457032	-0.776499380489	-0.453254034509	168120000	168320000	0.80438
TBX2	chr17	61399842	61409466	+	ENSG00000121068.14	-0.100750101927	0.0176095636155	-0.0559769049998	0.0681221615354	0.0909885704987	0.101012013888	-0.114331086485	60680000	62240000	0.46143717948718
TBX21	chr17	47733235	47746122	+	ENSG00000073861.3	0.214938989456	-0.048818575966	0.119099239512	-0.0142638285893	-0.271184700122	-0.02776242297	-0.0294167481779	47600000	47840000	0.555145833333333
TBX22	chrX	80014752	80031774	+	ENSG00000122145.15	-0.152082136203	-0.242669402518	-0.416157721249	-0.477518087966	-0.36168402269	0.11478794912	-0.0202300660445	79440000	80320000	0.653127272727273
TBX3	chr12	114670254	114684175	-	ENSG00000135111.16	-0.624391068846	0.179805716715	-0.799767401169	-0.311451544133	0.00566909587694	0.232800143368	-0.516432177231	114640000	115760000	0.960558035714286
TBX4	chr17	61452403	61485110	+	ENSG00000121075.11	-0.340666225527	-0.0705078763755	-0.355824204599	-0.0398910977966	-0.248542030878	-0.0763955846722	-0.17248111217	61400000	61600000	0.262015
TBX5	chr12	114353930	114408442	-	ENSG00000089225.19	-0.108056395306	0.0295733102983	-0.199474198099	-0.346750744468	-0.114633826483	0.0190045392503	-0.473480568971	113960000	114640000	0.340526470588235
TBX6	chr16	30085792	30091887	-	ENSG00000149922.10	-0.230547962459	-0.197253620338	-0.184036551567	-0.0655181419237	0.108391146983	-0.157649962515	0.141493390881	30040000	30200000	0.67570625
TBXA2R	chr19	3594506	3606875	-	ENSG00000006638.12	0.409710983448	0.216831578968	0.106098573756	0.316242022655	0.196406130625	0.0426503400648	0.101933048379	3480000	3960000	0.735677083333333
TBXAS1	chr7	139777050	140020325	+	ENSG00000059377.17	-0.147711437397	-0.354621045431	-0.0605626563753	-0.0873640985673	-0.124638156158	-0.00141110517161	0.0470666595718	139600000	140040000	0.402386363636364
TBXT	chr6	166157655	166168700	-	ENSG00000164458.9								166120000	166440000	0.8478125
TC2N	chr14	91779745	91867536	-	ENSG00000165929.13								91160000	92160000	0.292464
TCAF2	chr7	143620951	143730409	+	ENSG00000170379.20		0.162652176236	0.0119686861325	-0.0195687294804		-0.0040621557333		143520000	143880000	0.280419444444444
TCAF2C	chr7	143639229	143647646	-	ENSG00000283528.2								143520000	143880000	0.645427777777778
TCAIM	chr3	44338118	44409451	+	ENSG00000179152.20		0.116192241938	-0.157068010839	0.0120654858467		-0.0638602296498		44280000	45000000	0.0807194444444444
TCAP	chr17	39665348	39666554	+	ENSG00000173991.6	-0.117597538193	0.00761696814056	-0.123314295173	-0.157079501481	0.0377780306963	0.120729219735	0.277874564778	39200000	39760000	0.830978571428572
TCEA1	chr8	53966551	54022456	-	ENSG00000187735.14	-0.0452413485075	-0.183832147233	-0.0627052013951	0.210433524924	0.0357679130687	-0.00229601901322	0.238322613907	53840000	54160000	0.429825
TCEA2	chr20	64049835	64072347	+	ENSG00000171703.17	-0.176298062947	0.0674343659888	-0.25234620172	-0.0896171652216	-0.062041006426	-0.305414073133	-0.0755076322637	64040000	64280000	0.0409791666666667
TCEA3	chr1	23380908	23424748	-	ENSG00000204219.11	-0.2639489874	-0.091766258321	-0.00872098859238	-0.236533706597	0.118213774752	-0.261683568348	-0.302963081133	23280000	23480000	0.27626
TCEAL1	chrX	103628703	103630953	+	ENSG00000172465.14	0.159179998399	-0.138446832651	0.24483825785	-0.0289092658764	-0.0930671334042	0.0478992224607	-0.0661192497177	103520000	103680000	0.67939375
TCEAL2	chrX	102125678	102140426	+	ENSG00000184905.9								102040000	102200000	0.5354875
TCEAL3	chrX	103607450	103629690	+	ENSG00000196507.11		-0.130105772137	-0.0873351994214	0.0405334431394		0.133173179994		103520000	103680000	0.5465625
TCEAL4	chrX	103576230	103587736	+	ENSG00000133142.17		0.0815034913934	0.223552598168	-0.01473650679		0.477707899994		103520000	103680000	0.3514375
TCEAL5	chrX	103273690	103276750	-	ENSG00000204065.3		0.0759652653305	-0.0623604050091	-0.0540067772535		-0.0861562292733		103160000	103520000	0.675694444444445
TCEAL6	chrX	102140475	102142970	-	ENSG00000204071.10		0.125902992812	0.0578635227888	-0.0121659746157		-0.0282533855849		102040000	102200000	0.3564375
TCEAL7	chrX	103330228	103332326	+	ENSG00000182916.8								103160000	103520000	0.472855555555556
TCEAL8	chrX	103252994	103255192	-	ENSG00000180964.17		0.112761903681	0.151041471187	0.15431925665		0.162905451445		103160000	103520000	0.735577777777778
TCEAL9	chrX	103356488	103358462	+	ENSG00000185222.10		0.226778412623	0.0650543389695	0.0692120335615		0.0433615397972		103160000	103520000	0.5458
TCEANC	chrX	13653188	13681964	+	ENSG00000176896.8								13640000	14040000	0.03297
TCEANC2	chr1	54053583	54112519	+	ENSG00000116205.14		-0.0271548453574	0.103234258978	0.20447599973		0.0836551495822		54040000	54520000	0.0282979166666667
TCERG1	chr5	146447310	146511961	+	ENSG00000113649.11	-0.589311214245	-0.483064270555	-0.437456859995	-0.770252932895	-0.319967959526	-0.899413818976	-0.605339562861	146280000	146520000	0.697125
TCERG1L	chr10	131092390	131311721	-	ENSG00000176769.9	0.0643594330011	0.0746854642605	0.0444571313445	0.0896092219994	0.0600863360646	0.00230397186045	-0.0136867068347	130680000	131320000	0.0129359375
TCF12	chr15	56918622	57299281	+	ENSG00000140262.17	-0.266448122833	0.162036754838	0.0590096714855	-0.063827012098	-0.194333825032	0.00311171746495	0.061720609469	56880000	57320000	0.0877772727272727
TCF15	chr20	603796	610398	-	ENSG00000125878.6	-0.366462457441	-0.274412577008	-0.425404757718	-0.112559758102	-0.0949248858685	-0.113673995664	0.168419069459	520000	800000	0.67715
TCF19	chr6	31158546	31167159	+	ENSG00000137310.12	-0.640406427768	-0.197398028193	-0.147257022385	-0.288309782087	-0.3594402547	-0.135402152838	-0.392894158512	30880000	31240000	0.773738888888889
TCF20	chr22	42160012	42343616	-	ENSG00000100207.18	-0.401709408882	-0.195516170932	-0.154906563406	-0.31654464199	-0.215775393168	0.0730434769055	-0.0373000464497	41960000	42560000	0.36064
TCF21	chr6	133889137	133895553	+	ENSG00000118526.6	0.0104160054151	-0.0611512906271	0.0137449290543	0.0380749080836	-0.143629382873	0.00214825185232	-0.00390699860529	133560000	133920000	0.914269444444444
TCF23	chr2	27149003	27156974	+	ENSG00000163792.6		-0.0919812746106	-0.225574124576	-0.0345526413238		-0.247550006485		27080000	27360000	0.246439285714286
TCF24	chr8	66946500	66962591	-	ENSG00000261787.2								66880000	67520000	0.8709515625
TCF25	chr16	89873569	89913627	+	ENSG00000141002.20								89560000	90080000	0.603017307692308
TCF3	chr19	1609289	1652615	-	ENSG00000071564.16	0.244799078047	0.0459965241035	0.258011428083	0.209998919223	0.0857643271757	0.203756881969	0.391757732547	1520000	1840000	0.585578125
TCF4	chr18	55222184	55664787	-	ENSG00000196628.18	0.203813522408	-0.0529351890206	0.0422577652222	0.0174819040095	-0.0574124093301	0.208149843694	-0.13647806918	55200000	56440000	0.625171774193548
TCF7	chr5	134114680	134151865	+	ENSG00000081059.20	-0.38517397357	-0.102640383538	-0.0803452626979	-0.301364885661	-0.155570329851	-0.0722374600534	-0.369700796442	134000000	134160000	0.71675
TCF7L1	chr2	85133391	85310387	+	ENSG00000152284.5	0.27596298852	-0.00444368606336	0.0702850482869	-0.113529290154	-0.479667361992	-0.263090476154	-0.270634298411	84880000	85320000	0.575888636363636
TCF7L2	chr10	112950246	113167678	+	ENSG00000148737.17	-0.242985582568	0.100554395544	-0.0889435278431	-0.141727709327	-0.310317343013	-0.0573011073048	-0.143360336587	112480000	113680000	0.391871666666667
TCFL5	chr20	62841004	62861822	-	ENSG00000101190.13	-0.254337101179	0.0369403736143	0.0438220749291	0.109007457043	0.287472036407	0.0274487290548	-0.014833327981	62800000	63040000	0.742408333333333
TCHH	chr1	152106316	152115454	-	ENSG00000159450.12		-0.115308893946	0.0170630291052					152040000	152280000	0.685608333333333
TCHHL1	chr1	152084140	152089064	-	ENSG00000182898.4		0.0650905910447	-0.147669952314	0.192702163155		0.0331602164942		152040000	152280000	0.795566666666667
